Entrez	Gene Symbol	Ensembl ID	P-value
90865	IL33	ENSG00000137033	5.13e-74
54790	TET2	ENSG00000168769	2.8e-57
1439	CSF2RB	ENSG00000100368	1.36e-39
8288	EPX	ENSG00000121053	3.53e-33
246	ALOX15	ENSG00000161905	4.9000000000000005e-27
23765	IL17RA	ENSG00000177663	8.599999999999999e-24
10019	SH2B3	ENSG00000111252	1.23e-20
1053	CEBPE	ENSG00000092067	2.06e-18
1232	CCR3	ENSG00000183625	2.45e-16
3568	IL5RA	ENSG00000091181	1.6e-15
345	APOC3	ENSG00000110245	4.39e-13
6427	SRSF2	ENSG00000161547	6.59e-13
2782	GNB1	ENSG00000078369	2.17e-12
8698	S1PR4	ENSG00000125910	1.65e-11
