Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	7.399999999999999e-300
348	APOE	ENSG00000130203	5.46e-259
4023	LPL	ENSG00000175445	1.84e-110
345	APOC3	ENSG00000110245	7.939999999999999e-104
11183	MAP4K5	ENSG00000012983	9.64e-94
335	APOA1	ENSG00000118137	9.32e-76
116519	APOA5	ENSG00000110243	8.28e-72
4318	MMP9	ENSG00000100985	4.71e-71
8882	ZPR1	ENSG00000109917	1.11e-70
51085	MLXIPL	ENSG00000009950	2.37e-70
84811	BUD13	ENSG00000137656	1.32e-67
9031	BAZ1B	ENSG00000009954	2.02e-61
51129	ANGPTL4	ENSG00000167772	4.82e-56
5049	PAFAH1B2	ENSG00000168092	7.21e-42
84226	C2orf16	ENSG00000221843	1.42e-40
90203	SNX21	ENSG00000124104	2.03e-40
11321	GPN1	ENSG00000198522	1.34e-39
5476	CTSA	ENSG00000064601	6.33e-39
337	APOA4	ENSG00000110244	1.95e-38
140831	ZSWIM3	ENSG00000132801	2.88e-36
8890	EIF2B4	ENSG00000115211	2.94e-29
26160	IFT172	ENSG00000138002	1.2200000000000002e-27
146894	CD300LG	ENSG00000161649	1.74e-27
9709	HERPUD1	ENSG00000051108	1.16e-26
23173	METAP1	ENSG00000164024	9.92e-24
90199	WFDC8	ENSG00000158901	2.38e-21
587	BCAT2	ENSG00000105552	4.4400000000000004e-21
5360	PLTP	ENSG00000100979	2.34e-20
280664	WFDC10B	ENSG00000182931	5.33e-20
10005	ACOT8	ENSG00000101473	5.21e-19
8567	MADD	ENSG00000110514	7.24e-19
3931	LCAT	ENSG00000213398	1.46e-18
10062	NR1H3	ENSG00000025434	1.98e-18
949	SCARB1	ENSG00000073060	3.03e-18
22837	COBLL1	ENSG00000082438	6.88e-18
259240	WFDC9	ENSG00000180205	9.86e-18
53	ACP2	ENSG00000134575	2.4e-17
5140	PDE3B	ENSG00000152270	4.66e-17
23624	CBLC	ENSG00000142273	6.09e-17
57159	TRIM54	ENSG00000138100	6.85e-17
255738	PCSK9	ENSG00000169174	1.69e-16
338	APOB	ENSG00000084674	2.28e-16
63925	ZNF335	ENSG00000198026	3.06e-16
6559	SLC12A3	ENSG00000070915	4.04e-16
113201	GOLM2	ENSG00000166734	1.64e-15
10816	SPINT3	ENSG00000101446	2.67e-15
391253	SPINT4	ENSG00000149651	1.32e-14
8884	SLC5A6	ENSG00000138074	4.35e-14
27329	ANGPTL3	ENSG00000132855	2.25e-13
79797	ZNF408	ENSG00000175213	5.72e-13
57468	SLC12A5	ENSG00000124140	6.16e-13
53345	TM6SF2	ENSG00000213996	8.65e-13
5817	PVR	ENSG00000073008	1.17e-12
2147	F2	ENSG00000180210	1.31e-12
83706	FERMT3	ENSG00000149781	1.84e-12
140686	WFDC3	ENSG00000124116	2.8e-12
5331	PLCB3	ENSG00000149782	3e-12
1506	CTRL	ENSG00000141086	8.81e-12
4038	LRP4	ENSG00000134569	1.01e-11
3172	HNF4A	ENSG00000101076	1.75e-11
4018	LPA	ENSG00000198670	4.41e-11
3949	LDLR	ENSG00000130164	4.78e-11
2696	GIPR	ENSG00000010310	4.81e-11
345275	HSD17B13	ENSG00000170509	7.04e-11
55861	DBNDD2	ENSG00000244274	1.61e-10
84277	DNAJC30	ENSG00000176410	2.07e-10
80212	CCDC92	ENSG00000275035	3.97e-10
10019	SH2B3	ENSG00000111252	4.37e-10
5913	RAPSN	ENSG00000165917	5.97e-10
6633	SNRPD2	ENSG00000125743	9.96e-10
94137	RP1L1	ENSG00000183638	1.11e-09
64241	ABCG8	ENSG00000143921	3.81e-09
123904	NRN1L	ENSG00000188038	4.04e-09
161497	STRC	ENSG00000242866	7.27e-09
6560	SLC12A4	ENSG00000124067	7.48e-09
25764	HYPK	ENSG00000242028	7.93e-09
9026	HIP1R	ENSG00000130787	8.95e-09
