Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	6.07e-169
4023	LPL	ENSG00000175445	2.56e-166
11183	MAP4K5	ENSG00000012983	1.87e-112
116519	APOA5	ENSG00000110243	1.99e-106
8882	ZPR1	ENSG00000109917	4.48e-102
338	APOB	ENSG00000084674	3.59e-99
84811	BUD13	ENSG00000137656	1.0599999999999999e-90
51085	MLXIPL	ENSG00000009950	3.43e-76
9031	BAZ1B	ENSG00000009954	8.56e-66
1071	CETP	ENSG00000087237	6.95e-65
4018	LPA	ENSG00000198670	1.46e-58
53345	TM6SF2	ENSG00000213996	8.62e-55
84226	C2orf16	ENSG00000221843	2.0599999999999998e-54
51129	ANGPTL4	ENSG00000167772	3.39e-51
11321	GPN1	ENSG00000198522	5.24e-51
5049	PAFAH1B2	ENSG00000168092	1.7500000000000001e-44
1463	NCAN	ENSG00000130287	3.35e-40
337	APOA4	ENSG00000110244	2.92e-39
348	APOE	ENSG00000130203	9.149999999999999e-39
8890	EIF2B4	ENSG00000115211	2.7700000000000004e-32
6580	SLC22A1	ENSG00000175003	4.43e-31
26160	IFT172	ENSG00000138002	4.31e-30
22837	COBLL1	ENSG00000082438	9.47e-24
27329	ANGPTL3	ENSG00000132855	3.45e-23
57159	TRIM54	ENSG00000138100	7.49e-21
23173	METAP1	ENSG00000164024	5.03e-20
8884	SLC5A6	ENSG00000138074	4.41e-19
26762	HAVCR1	ENSG00000113249	2.92e-18
94039	ZNF101	ENSG00000181896	2.83e-17
5140	PDE3B	ENSG00000152270	2.28e-16
255738	PCSK9	ENSG00000169174	2.93e-15
84277	DNAJC30	ENSG00000176410	2.15e-14
80212	CCDC92	ENSG00000275035	2.26e-13
113201	GOLM2	ENSG00000166734	2.29e-13
221037	JMJD1C	ENSG00000171988	7.74e-13
94137	RP1L1	ENSG00000183638	5.12e-12
196385	DNAH10	ENSG00000281935	4.41e-11
3626	INHBC	ENSG00000175189	2.2e-10
256006	ANKRD31	ENSG00000145700	2.97e-10
83650	SLC35G5	ENSG00000285084	6.65e-09
4318	MMP9	ENSG00000100985	9.83e-09
