Entrez	Gene Symbol	P-value	Beta
164656	TMPRSS6	0.0	
10767	HBS1L	0.0	
8347	H2BC4	0.0	
286	ANK1	7e-267	
6521	SLC4A1	4e-265	
6708	SPTA1	2e-236	
3042	HBM	3e-175	
25893	TRIM58	4e-135	
7036	TFR2	1e-129	
26284	ERAL1	3.9999999999999997e-122	
388588	SMIM1	5e-119	
84717	HDGFL2	8e-98	
10260	DENND4A	8e-89	
2766	GMPR	4e-76	
3783	KCNN4	8e-71	
28	ABO	3e-68	
4650	MYO9B	2.9999999999999998e-55	
6563	SLC14A1	2e-46	
23585	TMEM50A	1e-40	
23075	SWAP70	4e-38	
10347	ABCA7	5e-35	
3842	TNPO1	3e-32	
92140	MTDH	3e-30	
5198	PFAS	2.0000000000000002e-29	
80724	ACAD10	3e-29	
3043	HBB	5e-28	
9775	EIF4A3	6e-26	
6513	SLC2A1	6e-25	
84988	PPP1R16A	3e-24	
23205	ACSBG1	8.000000000000001e-24	
221687	RNF182	2e-22	
2035	EPB41	2e-22	
7332	UBE2L3	5e-22	
26100	WIPI2	9e-20	
9839	ZEB2	2e-19	
254102	EHBP1L1	4e-19	
150274	HSCB	1e-18	
5062	PAK2	2e-18	
91748	MIDEAS	4e-18	
54498	SMOX	5e-18	
54726	OTUD4	5e-17	
64778	FNDC3B	5e-16	
23230	VPS13A	1e-15	
7203	CCT3	5e-15	
4778	NFE2	8e-15	
1879	EBF1	1e-14	
5693	PSMB5	1e-14	
2590	GALNT2	3e-14	
26065	LSM14A	4e-14	
51571	CYRIB	5e-14	
1950	EGF	6e-14	
57707	MEAK7	8e-14	
4363	ABCC1	9e-14	
55062	WIPI1	9e-14	
1029	CDKN2A	1e-13	
11214	AKAP13	2e-13	
54810	GIPC2	2e-13	
64420	SUSD1	3e-13	
999	CDH1	4e-13	
23200	ATP11B	4e-13	
4218	RAB8A	5e-13	
54926	UBE2R2	2e-12	
220972	MARCHF8	3e-12	
440275	EIF2AK4	4e-12	
3557	IL1RN	4e-12	
64755	RUSF1	4e-12	
10436	EMG1	5e-12	
55553	SOX6	5e-12	
221395	ADGRF5	6e-12	
23331	TTC28	1e-11	
9489	PGS1	1e-11	
23236	PLCB1	2e-11	
1798	DPAGT1	3e-11	
115286	SLC25A26	3e-11	
92346	C1orf105	4e-11	
27236	ARFIP1	4e-11	
64123	ADGRL4	6e-11	
896	CCND3	1e-10	
79707	NOL9	2e-10	
9943	OXSR1	2e-10	
6453	ITSN1	2e-10	
6239	RREB1	2e-10	
144347	RFLNA	2e-10	
116028	RMI2	3e-10	
10077	TSPAN32	5e-10	
10057	ABCC5	7e-10	
54805	CNNM2	8e-10	
10664	CTCF	8e-10	
51326	ARL17A	1e-09	
5029	P2RY2	1e-09	
