Entrez	Gene Symbol	Ensembl ID	P-value
7358	UGDH	ENSG00000109814	2.15609e-11
23195	MDN1	ENSG00000288121	6.78018e-10
5544	PRB3	ENSG00000275624	1.49908e-09
610	HCN2	ENSG00000099822	2.65426e-09
389549	FEZF1	ENSG00000128610	6.53958e-09
27107	ZBTB11	ENSG00000066422	1.45509e-08
51741	WWOX	ENSG00000186153	1.00828e-07
54832	VPS13C	ENSG00000129003	1.37114e-07
23256	SCFD1	ENSG00000092108	2.98868e-07
9205	ZMYM5	ENSG00000132950	3.19e-07
342372	PKD1L3	ENSG00000277481	7.38572e-07
728378	POTEF	ENSG00000196604	7.62272e-07
114	ADCY8	ENSG00000155897	1.21012e-06
11336	EXOC3	ENSG00000180104	3.84036e-06
653720	GOLGA8M	ENSG00000278186	5.58164e-06
65082	VPS33A	ENSG00000139719	6.58392e-06
133308	SLC9B2	ENSG00000164038	7.90307e-06
339184	CCDC144NL	ENSG00000291074	8.31727e-06
83879	CDCA7	ENSG00000144354	9.13211e-06
55023	PHIP	ENSG00000146247	1.23e-05
56616	DIABLO	ENSG00000184047	1.35541e-05
6249	CLIP1	ENSG00000130779	1.42514e-05
3904	LAIR2	ENSG00000277335	1.46061e-05
9512	PMPCB	ENSG00000105819	1.59781e-05
7716	VEZF1	ENSG00000136451	1.94788e-05
5630	PRPH	ENSG00000135406	2.43918e-05
57639	CCDC146	ENSG00000135205	2.94544e-05
11325	DDX42	ENSG00000198231	3.47272e-05
4593	MUSK	ENSG00000030304	3.98285e-05
4124	MAN2A1	ENSG00000112893	4.06272e-05
7743	ZNF189	ENSG00000136870	4.06272e-05
84162	BLTP1	ENSG00000138688	4.06272e-05
23019	CNOT1	ENSG00000125107	5.11177e-05
387338	NSUN4	ENSG00000117481	5.52637e-05
1759	DNM1	ENSG00000106976	7.54556e-05
8495	PPFIBP2	ENSG00000166387	7.88487e-05
373509	USP50	ENSG00000170236	8.12131e-05
23499	MACF1	ENSG00000127603	8.21989e-05
8590	OR6A2	ENSG00000184933	8.34589e-05
79172	CENPO	ENSG00000138092	8.36946e-05
11027	LILRA2	ENSG00000278634	8.7895e-05
57154	SMURF1	ENSG00000284126	9.15472e-05
5339	PLEC	ENSG00000178209	9.21766e-05
