Entrez	Gene Symbol	Ensembl ID	P-value
283849	EXOC3L1	ENSG00000179044	4.24e-07
9131	AIFM1	ENSG00000156709	5.85e-06
92104	TTC30A	ENSG00000197557	5.87e-06
6701	SPRR2B	ENSG00000196805	8.02e-06
339221	ENPP7	ENSG00000182156	8.19e-06
84705	GTPBP3	ENSG00000130299	1.01e-05
79034	INTS15	ENSG00000146576	1.06e-05
221079	ARL5B	ENSG00000165997	1.33e-05
2582	GALE	ENSG00000117308	1.85e-05
55367	PIDD1	ENSG00000177595	2.38e-05
115004	CGAS	ENSG00000164430	2.43e-05
196446	MYRFL	ENSG00000166268	2.88e-05
23113	CUL9	ENSG00000112659	2.94e-05
30968	STOML2	ENSG00000165283	2.99e-05
51661	FKBP7	ENSG00000079150	3.12e-05
4986	OPRK1	ENSG00000082556	3.46e-05
56941	HMCES	ENSG00000183624	3.53e-05
6557	SLC12A1	ENSG00000074803	3.61e-05
22847	ZNF507	ENSG00000168813	3.83e-05
84659	RNASE7	ENSG00000165799	4.02e-05
55357	TBC1D2	ENSG00000095383	4.24e-05
3888	KRT82	ENSG00000161850	4.74e-05
5552	SRGN	ENSG00000122862	6.36e-05
55789	DEPDC1B	ENSG00000035499	6.64e-05
170689	ADAMTS15	ENSG00000166106	6.72e-05
118471	PRAP1	ENSG00000165828	6.9e-05
2625	GATA3	ENSG00000107485	7.88e-05
202374	STK32A	ENSG00000169302	8.36e-05
433	ASGR2	ENSG00000161944	8.81e-05
221935	SDK1	ENSG00000146555	9.05e-05
1825	DSC3	ENSG00000134762	9.12e-05
3354	HTR1E	ENSG00000168830	9.14e-05
259285	TAS2R39	ENSG00000236398	9.32e-05
