Entrez	Gene Symbol	P-value	Beta
284110	GSDMA	0.0	
2920	CXCL2	0.0	
9586	CREB5	3e-266	
1021	CDK6	1e-239	
1441	CSF3R	9e-170	
5329	PLAUR	3e-169	
55636	CHD7	2e-160	
3579	CXCR2	6e-143	
8698	S1PR4	9.999999999999999e-123	
10581	IFITM2	4e-118	
56952	PRTFDC1	4e-87	
9487	PIGL	1e-80	
29091	STXBP6	3e-69	
2646	GCKR	2e-62	
28	ABO	5.999999999999999e-62	
7015	TERT	4e-61	
10767	HBS1L	2e-57	
221037	JMJD1C	2e-55	
56623	INPP5E	9e-51	
81671	VMP1	3e-50	
7704	ZBTB16	1e-44	
114548	NLRP3	2e-44	
3394	IRF8	2e-43	
6310	ATXN1	6.999999999999999e-42	
22856	CHSY1	2e-41	
167465	ZNF366	1e-40	
1615	DARS1	2e-40	
63892	THADA	1e-38	
202243	CCDC125	2e-37	
8794	TNFRSF10C	3e-34	
8476	CDC42BPA	1.9999999999999998e-32	
80762	NDFIP1	3e-32	
607	BCL9	4.999999999999999e-32	
3676	ITGA4	4.999999999999999e-32	
56848	SPHK2	8.999999999999999e-32	
92370	PXYLP1	4e-31	
200734	SPRED2	8e-31	
23786	BCL2L13	5e-30	
9679	FAM53B	6.999999999999999e-30	
2322	FLT3	2.0000000000000002e-29	
9768	PCLAF	2.0000000000000002e-29	
10320	IKZF1	2.0000000000000002e-29	
81704	DOCK8	4.0000000000000003e-29	
55002	TMCO3	9.999999999999999e-29	
10336	PCGF3	3.9999999999999994e-28	
11138	TBC1D8	2e-27	
5596	MAPK4	9.999999999999999e-27	
1265	CNN2	9.999999999999999e-27	
3683	ITGAL	3e-24	
23139	MAST2	8.000000000000001e-24	
5062	PAK2	9e-24	
64123	ADGRL4	1.0000000000000001e-23	
6387	CXCL12	1.0000000000000001e-23	
29957	SLC25A24	1.0000000000000001e-23	
57580	PREX1	3e-23	
85464	SSH2	1e-22	
6101	RP1	4e-22	
266655	BRD3OS	5e-22	
4641	MYO1C	1e-21	
51085	MLXIPL	3e-21	
375190	FAM228B	4e-21	
6239	RREB1	5e-21	
80790	CMIP	6e-21	
10493	VAT1	7e-21	
1373	CPS1	2e-20	
9744	ACAP1	3e-20	
29941	PKN3	4e-20	
9658	ZNF516	6e-20	
113263	GLCCI1	6e-20	
10390	CEPT1	7e-20	
55213	RCBTB1	9e-20	
91445	RNF185	1e-19	
11030	RBPMS	2e-19	
79841	AGBL2	2e-19	
3172	HNF4A	2e-19	
6513	SLC2A1	3e-19	
147339	ARK2N	4e-19	
945	CD33	4e-19	
23232	TBC1D12	6e-19	
160140	C11orf65	8e-19	
23293	SMG6	1e-18	
94	ACVRL1	1e-18	
222389	BEND7	2e-18	
987	LRBA	2e-18	
56987	BBX	4e-18	
6711	SPTBN1	4e-18	
821	CANX	7e-18	
11113	CIT	1e-17	
134957	STXBP5	1e-17	
100131017	ZNF316	2e-17	
2734	GLG1	3e-17	
2242	FES	3e-17	
3142	HLX	6e-17	
138065	RNF183	7e-17	
2113	ETS1	7e-17	
4217	MAP3K5	8e-17	
10139	ARFRP1	1e-16	
10666	CD226	1e-16	
51474	LIMA1	1e-16	
94039	ZNF101	2e-16	
118980	SFXN2	4e-16	
64324	NSD1	4e-16	
7329	UBE2I	5e-16	
284615	ANKRD34A	7e-16	
161394	SAMD15	7e-16	
10057	ABCC5	8e-16	
54878	DPP8	8e-16	
4601	MXI1	1e-15	
9692	PRORP	2e-15	
221395	ADGRF5	3e-15	
719	C3AR1	3e-15	
2078	ERG	3e-15	
59269	HIVEP3	3e-15	
10077	TSPAN32	3e-15	
84268	RPAIN	4e-15	
57707	MEAK7	6e-15	
6829	SUPT5H	7e-15	
29072	SETD2	7e-15	
23030	KDM4B	2e-14	
9377	COX5A	2e-14	
23095	KIF1B	3e-14	
4676	NAP1L4	3e-14	
7128	TNFAIP3	4e-14	
64167	ERAP2	4e-14	
56521	DNAJC12	4e-14	
23299	BICD2	6e-14	
10867	TSPAN9	7e-14	
80339	PNPLA3	9e-14	
9124	PDLIM1	1e-13	
23317	DNAJC13	1e-13	
11214	AKAP13	2e-13	
84708	LNX1	2e-13	
55843	ARHGAP15	2e-13	
1859	DYRK1A	3e-13	
283349	RASSF3	4e-13	
51657	STYXL1	6e-13	
30845	EHD3	2e-12	
64135	IFIH1	2e-12	
121665	SPPL3	2e-12	
25778	DSTYK	3e-12	
7003	TEAD1	3e-12	
124540	MSI2	3e-12	
23090	ZNF423	3e-12	
64231	MS4A6A	4e-12	
55544	RBM38	4e-12	
29123	ANKRD11	5e-12	
60468	BACH2	5e-12	
55339	WDR33	6e-12	
2975	GTF3C1	6e-12	
57178	ZMIZ1	8e-12	
5310	PKD1	9e-12	
81846	SBF2	9e-12	
387893	KMT5A	1e-11	
129080	EMID1	1e-11	
23236	PLCB1	1e-11	
51530	ZC3HC1	1e-11	
2317	FLNB	1e-11	
2326	FMO1	2e-11	
114327	EFHC1	2e-11	
4671	NAIP	2e-11	
5786	PTPRA	3e-11	
57678	GPAM	3e-11	
875	CBS	3e-11	
9051	PSTPIP1	3e-11	
80145	THOC7	3e-11	
256227	STEAP1B	4e-11	
63931	MRPS14	4e-11	
25816	TNFAIP8	5e-11	
391365	SULT6B1	5e-11	
5116	PCNT	6e-11	
3516	RBPJ	6e-11	
23092	ARHGAP26	7e-11	
4233	MET	7e-11	
2932	GSK3B	8e-11	
27086	FOXP1	8e-11	
23161	SNX13	9e-11	
126069	ZNF491	9e-11	
84166	NLRC5	1e-10	
10801	SEPTIN9	1e-10	
3096	HIVEP1	1e-10	
81619	TSPAN14	1e-10	
11200	CHEK2	1e-10	
9645	MICAL2	1e-10	
64759	TNS3	2e-10	
28966	SNX24	2e-10	
2768	GNA12	2e-10	
7050	TGIF1	2e-10	
26112	CCDC69	3e-10	
80205	CHD9	3e-10	
5184	PEPD	3e-10	
23555	TSPAN15	4e-10	
9938	ARHGAP25	4e-10	
10673	TNFSF13B	4e-10	
404636	DENND10	5e-10	
221074	SLC39A12	5e-10	
1525	CXADR	5e-10	
445815	PALM2AKAP2	6e-10	
2070	EYA4	6e-10	
55074	OXR1	6e-10	
29785	CYP2S1	7e-10	
