Entrez	Gene Symbol	P-value	Beta
79068	FTO	6e-242	0.0474156
23017	FAIM2	2e-104	0.0312648
7021	TFAP2B	8e-43	0.0250116
5607	MAP2K5	3e-37	0.0213135
115	ADCY9	3e-30	0.0164809
83873	GPR61	5e-28	0.0484123
23196	FAM120A	1.9999999999999998e-26	0.0157627
627	BDNF	3e-24	0.0162341
23211	ZC3H4	6e-23	0.0147393
2322	FLT3	1e-22	0.0141618
55024	BANK1	5e-22	0.0137436
25970	SH2B1	1e-21	0.0136515
201501	ZBTB7C	2e-21	0.0134996
4238	MFAP3	2e-21	0.0134519
5587	PRKD1	1e-20	0.033933
140733	MACROD2	5e-20	0.0193482
2272	FHIT	2e-19	0.0130482
10207	PATJ	6e-19	0.021828
253559	CADM2	7e-19	0.015159
3953	LEPR	1e-18	0.0153659
7738	ZNF184	2e-18	0.0199863
53353	LRP1B	2e-18	0.0158046
30008	EFEMP2	3e-18	0.0127037
23112	TNRC6B	2e-17	0.012536
10533	ATG7	3e-17	0.015449
65125	WNK1	3e-17	0.0144994
80267	EDEM3	2e-16	0.042032
29800	ZDHHC1	3e-16	0.0322531
5922	RASA2	5e-16	0.0228386
23705	CADM1	6e-16	0.0132366
5099	PCDH7	6e-16	0.011556
23293	SMG6	7e-16	0.0118643
57521	RPTOR	8e-16	0.0121511
80790	CMIP	1e-15	0.0117093
170691	ADAMTS17	2e-15	0.0176324
23081	KDM4C	2e-15	0.0120672
8545	CGGBP1	5e-15	0.017187
4482	MSRA	6e-15	0.0136671
2120	ETV6	1e-14	0.0111759
5874	RAB27B	2e-14	0.0127194
55291	PPP6R3	3e-14	0.0118678
57688	ZSWIM6	3e-14	0.0110534
2894	GRID1	4e-14	0.020955
22808	MRAS	6e-14	0.0135434
375449	MAST4	8e-14	0.0116464
9369	NRXN3	9e-14	0.0109005
90523	MLIP	9e-14	0.0224824
3104	ZBTB48	2e-13	0.0197417
6812	STXBP1	2e-13	0.0245792
7940	LST1	4e-13	0.0188461
126364	LRRC25	5e-13	0.0123065
885	CCK	6e-13	0.0159064
23648	SSBP3	2e-12	0.0101454
9274	BCL7C	2e-12	0.0123539
283455	KSR2	2e-12	0.0103917
22864	R3HDM2	2e-12	0.0238811
5915	RARB	7e-12	0.00979985
84623	KIRREL3	7e-12	0.00966875
26084	ARHGEF26	7e-12	0.00994327
