Entrez	Gene Symbol	P-value	Beta
57476	GRAMD1B	3e-09	1.42182
3662	IRF4	1e-07	0.756174
4088	SMAD3	1e-07	2.21862
351	APP	2e-07	62.2412
5167	ENPP1	4e-07	21.6136
23761	PISD	5e-07	48.0171
27010	TPK1	1e-06	0.771068
158326	FREM1	2e-06	17.358
11262	SP140	2e-06	1.33875
3882	KRT32	2e-06	38.7814
11196	SEC23IP	3e-06	33.1663
79068	FTO	4e-06	1.30966
343099	CCDC18	4e-06	214.154
128387	TATDN3	4e-06	35.8362
29088	MRPL15	4e-06	8.2973
1804	DPP6	5e-06	1.75122
346517	OR6V1	5e-06	4.67952
402569	KPNA7	5e-06	1.48709
116832	RPL39L	6e-06	1.85673
3112	HLA-DOB	7e-06	0.775782
4160	MC4R	7e-06	30.3498
81930	KIF18A	8e-06	2.07812
9001	HAP1	8e-06	7.73989
375449	MAST4	9e-06	1.5747
