Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	1.87e-161
51085	MLXIPL	ENSG00000009950	1.16e-116
11183	MAP4K5	ENSG00000012983	1.94e-111
345	APOC3	ENSG00000110245	5.32e-106
116519	APOA5	ENSG00000110243	8.15e-78
8882	ZPR1	ENSG00000109917	1.28e-77
51129	ANGPTL4	ENSG00000167772	5.25e-62
23624	CBLC	ENSG00000142273	4.14e-60
338	APOB	ENSG00000084674	2.45e-57
337	APOA4	ENSG00000110244	1.1e-56
5049	PAFAH1B2	ENSG00000168092	1.9799999999999998e-55
84226	C2orf16	ENSG00000221843	3.08e-50
11321	GPN1	ENSG00000198522	2e-48
23173	METAP1	ENSG00000164024	4.14e-39
8890	EIF2B4	ENSG00000115211	1.77e-37
221037	JMJD1C	ENSG00000171988	8.32e-37
26160	IFT172	ENSG00000138002	5.79e-36
146894	CD300LG	ENSG00000161649	2.64e-34
5817	PVR	ENSG00000073008	1.51e-29
113201	GOLM2	ENSG00000166734	1.1500000000000002e-27
4018	LPA	ENSG00000198670	2.9299999999999998e-24
57678	GPAM	ENSG00000119927	1.23e-20
57159	TRIM54	ENSG00000138100	8.9e-20
84277	DNAJC30	ENSG00000176410	1.46e-19
255738	PCSK9	ENSG00000169174	7.85e-18
3949	LDLR	ENSG00000130164	8.35e-18
125931	CEACAM20	ENSG00000273777	8.52e-18
5140	PDE3B	ENSG00000152270	9.21e-18
23460	ABCA6	ENSG00000154262	1.53e-16
8884	SLC5A6	ENSG00000138074	1.4e-15
22837	COBLL1	ENSG00000082438	2.24e-14
83706	FERMT3	ENSG00000149781	1.05e-13
5476	CTSA	ENSG00000064601	1.73e-13
94137	RP1L1	ENSG00000183638	5.58e-13
25764	HYPK	ENSG00000242028	6.63e-13
90203	SNX21	ENSG00000124104	7.15e-13
140831	ZSWIM3	ENSG00000132801	1.07e-12
161497	STRC	ENSG00000242866	1.82e-12
64241	ABCG8	ENSG00000143921	2.93e-12
2923	PDIA3	ENSG00000167004	5.72e-12
117155	CATSPER2	ENSG00000166762	7.23e-12
80237	ELL3	ENSG00000128886	8.11e-12
9836	LCMT2	ENSG00000168806	1.25e-11
2696	GIPR	ENSG00000010310	2.7e-11
6580	SLC22A1	ENSG00000175003	4e-11
5331	PLCB3	ENSG00000149782	6.81e-11
64240	ABCG5	ENSG00000138075	1.07e-10
7158	TP53BP1	ENSG00000067369	2.58e-10
259240	WFDC9	ENSG00000180205	2.8e-10
23461	ABCA5	ENSG00000154265	1.14e-09
64116	SLC39A8	ENSG00000138821	2.36e-09
125	ADH1B	ENSG00000196616	5.4e-09
9388	LIPG	ENSG00000101670	7.36e-09
728780	ANKDD1B	ENSG00000189045	7.42e-09
134359	POC5	ENSG00000152359	8.96e-09
22932	POMZP3	ENSG00000276464	9.27e-09
10019	SH2B3	ENSG00000111252	9.83e-09
283489	CHAMP1	ENSG00000198824	3.83e-07
7772	ZNF229	ENSG00000278318	6.12e-07
285382	C3orf70	ENSG00000187068	7.96e-07
