Entrez	Gene Symbol	Ensembl ID	P-value
487	ATP2A1	ENSG00000196296	4e-12
10765	KDM5B	ENSG00000117139	2e-08
5167	ENPP1	ENSG00000197594	2e-06
9568	GABBR2	ENSG00000136928	2e-06
9611	NCOR1	ENSG00000141027	3e-06
83690	CRISPLD1	ENSG00000121005	7e-06
23112	TNRC6B	ENSG00000100354	8e-06
85301	COL27A1	ENSG00000196739	1e-05
7273	TTN	ENSG00000155657	2e-05
9455	HOMER2	ENSG00000103942	2e-05
4620	MYH2	ENSG00000125414	2e-05
64714	PDIA2	ENSG00000185615	3e-05
60676	PAPPA2	ENSG00000116183	3e-05
3667	IRS1	ENSG00000169047	3e-05
25977	NECAP1	ENSG00000089818	4e-05
2131	EXT1	ENSG00000182197	4e-05
57634	EP400	ENSG00000183495	4e-05
6650	CAPN15	ENSG00000103326	4e-05
2691	GHRH	ENSG00000118702	6e-05
7148	TNXB	ENSG00000236236	7e-05
57584	ARHGAP21	ENSG00000107863	7e-05
84033	OBSCN	ENSG00000154358	9e-05
220064	LTO1	ENSG00000149716	9e-05
