Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	4.31e-55
23387	SIK3	ENSG00000160584	9.99e-44
19	ABCA1	ENSG00000165029	6.55e-39
348	APOE	ENSG00000130203	2.25e-36
55908	ANGPTL8	ENSG00000130173	5.09e-32
338	APOB	ENSG00000084674	9.74e-32
146894	CD300LG	ENSG00000161649	9.81e-31
335	APOA1	ENSG00000118137	1.01e-28
51129	ANGPTL4	ENSG00000167772	3.28e-26
9709	HERPUD1	ENSG00000051108	5.62e-26
27329	ANGPTL3	ENSG00000132855	2.19e-24
11183	MAP4K5	ENSG00000012983	3.72e-24
5049	PAFAH1B2	ENSG00000168092	3.58e-21
949	SCARB1	ENSG00000073060	3e-20
337	APOA4	ENSG00000110244	3.27e-17
9388	LIPG	ENSG00000101670	3.28e-17
57678	GPAM	ENSG00000119927	1e-16
3931	LCAT	ENSG00000213398	1.74e-16
3990	LIPC	ENSG00000166035	2.83e-16
6559	SLC12A3	ENSG00000070915	9.1e-16
326625	MMAB	ENSG00000139428	4.51e-15
89910	UBE3B	ENSG00000151148	5.38e-15
1071	CETP	ENSG00000087237	2.25e-14
150223	YDJC	ENSG00000161179	2.38e-14
23788	MTCH2	ENSG00000285121	9.28e-13
84226	C2orf16	ENSG00000221843	5.12e-12
11321	GPN1	ENSG00000198522	8.88e-12
64116	SLC39A8	ENSG00000138821	9.05e-12
283446	MYO1H	ENSG00000174527	2.65e-11
7448	VTN	ENSG00000109072	9.35e-11
8567	MADD	ENSG00000110514	1.03e-10
84811	BUD13	ENSG00000137656	1.22e-10
4023	LPL	ENSG00000175445	2.39e-10
54920	DUS2	ENSG00000167264	2.43e-10
29956	CERS2	ENSG00000143418	3.38e-10
10062	NR1H3	ENSG00000025434	3.39e-10
754	PTTG1IP	ENSG00000183255	3.46e-10
53	ACP2	ENSG00000134575	9.27e-10
10990	LILRB5	ENSG00000278437	1.04e-09
5913	RAPSN	ENSG00000165917	1.29e-09
10948	STARD3	ENSG00000131748	1.38e-09
6560	SLC12A4	ENSG00000124067	1.6e-09
123904	NRN1L	ENSG00000188038	3.62e-09
28983	TMPRSS11E	ENSG00000274058	5.49e-09
80212	CCDC92	ENSG00000275035	6.79e-09
6688	SPI1	ENSG00000066336	6.81e-09
