Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
587	BCAT2	ENSG00000105552	1.85e-94
255738	PCSK9	ENSG00000169174	1.08e-84
338	APOB	ENSG00000084674	9.52e-81
23624	CBLC	ENSG00000142273	1.42e-80
3949	LDLR	ENSG00000130164	9.74e-36
5817	PVR	ENSG00000073008	1.4499999999999999e-34
23460	ABCA6	ENSG00000154262	6.11e-26
53345	TM6SF2	ENSG00000213996	1.61e-25
728780	ANKDD1B	ENSG00000189045	4.31e-24
78992	YIPF2	ENSG00000130733	4.54e-24
1463	NCAN	ENSG00000130287	1.08e-22
64241	ABCG8	ENSG00000143921	3.92e-22
64240	ABCG5	ENSG00000138075	2.46e-20
134359	POC5	ENSG00000152359	1.36e-18
9388	LIPG	ENSG00000101670	5.54e-18
343263	MYBPHL	ENSG00000221986	9.91e-16
256006	ANKRD31	ENSG00000145700	1.95e-15
125931	CEACAM20	ENSG00000273777	9.92e-15
4023	LPL	ENSG00000175445	7.91e-14
2524	FUT2	ENSG00000176920	2.1e-13
57678	GPAM	ENSG00000119927	2.47e-13
146894	CD300LG	ENSG00000161649	2.86e-13
23461	ABCA5	ENSG00000154265	3.52e-13
94039	ZNF101	ENSG00000181896	4.15e-13
3837	KPNB1	ENSG00000108424	9.87e-13
221037	JMJD1C	ENSG00000171988	7.96e-12
27329	ANGPTL3	ENSG00000132855	9.66e-12
3990	LIPC	ENSG00000166035	1.16e-11
6927	HNF1A	ENSG00000135100	2.46e-11
169436	STKLD1	ENSG00000281245	1.15e-10
6580	SLC22A1	ENSG00000175003	2.35e-10
10019	SH2B3	ENSG00000111252	4.85e-10
284612	SYPL2	ENSG00000143028	6.7e-10
350	APOH	ENSG00000091583	1.71e-09
10072	DPP3	ENSG00000254986	3.6e-09
284358	MAMSTR	ENSG00000176909	3.8e-09
582	BBS1	ENSG00000174483	4.94e-09
54905	CYP2W1	ENSG00000073067	5.05e-09
353355	ZNF233	ENSG00000159915	7.41e-09
26762	HAVCR1	ENSG00000113249	8.91e-09
7772	ZNF229	ENSG00000278318	1.5e-07
29881	NPC1L1	ENSG00000015520	2.05e-06
