Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-200	0.213076
4023	LPL	2e-141	0.192388
338	APOB	3e-89	0.113359
2646	GCKR	2e-85	0.0919339
4018	LPA	1e-80	0.161131
51085	MLXIPL	6.999999999999999e-64	0.113323
85440	DOCK7	1e-51	0.074805
51129	ANGPTL4	4e-46	0.234077
53345	TM6SF2	8e-43	0.119824
22837	COBLL1	4.0000000000000004e-23	0.0464988
7158	TP53BP1	8e-20	0.132847
2590	GALNT2	5e-19	0.0419127
84870	RSPO3	6e-16	0.0372862
3083	HGFAC	1e-15	0.03813
8289	ARID1A	1e-13	0.114509
221037	JMJD1C	2e-13	0.033875
4299	AFF1	2e-12	0.0331115
6804	STX1A	7e-11	0.0691534
3699	ITIH3	3e-10	0.0441115
80790	CMIP	7e-10	0.0308257
54536	EXOC6	7e-10	0.0289476
350	APOH	8e-10	0.0821993
