Entrez	Gene Symbol	P-value	Beta
348	APOE	1e-200	0.284421
8882	ZPR1	2e-114	0.152461
4023	LPL	1e-80	0.143433
51085	MLXIPL	1e-59	0.110233
2646	GCKR	1e-59	0.0757944
255738	PCSK9	9.999999999999999e-33	0.207503
28	ABO	5e-27	0.0635554
51129	ANGPTL4	1.9999999999999998e-26	0.173118
350	APOH	3e-23	0.131792
1952	CELSR2	5e-22	0.0528024
85440	DOCK7	2e-20	0.0443153
23460	ABCA6	1e-19	0.139386
4018	LPA	3e-19	0.114032
22837	COBLL1	2e-17	0.0397116
221037	JMJD1C	3e-15	0.0359496
3949	LDLR	2e-14	0.0528649
8854	ALDH1A2	4e-14	0.0363942
146894	CD300LG	8e-12	0.0885285
80790	CMIP	4e-11	0.0327609
1374	CPT1A	4e-11	0.0601306
6580	SLC22A1	5e-10	0.122644
10221	TRIB1	9e-10	0.0647875
