Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	3e-192	0.129962
4023	LPL	1e-71	0.0850499
9388	LIPG	1e-68	0.328792
23387	SIK3	9e-33	0.0654293
338	APOB	7e-32	0.0623656
746	TMEM258	1.0000000000000001e-29	0.0508401
2590	GALNT2	9.999999999999999e-29	0.0489629
84166	NLRC5	8.000000000000001e-28	0.138395
51129	ANGPTL4	2e-27	0.16653
146894	CD300LG	3e-26	0.129637
7398	USP1	9.000000000000001e-23	0.0446405
949	SCARB1	2e-21	0.0443979
57678	GPAM	1e-19	0.0436349
57572	DOCK6	1e-19	0.0732454
19	ABCA1	1e-17	0.0417587
64116	SLC39A8	9e-17	0.0678526
7227	TRPS1	1e-16	0.0361937
79841	AGBL2	7e-16	0.0364774
64757	MTARC1	3e-15	0.0371869
2646	GCKR	3e-15	0.0347419
158219	TTC39B	1e-13	0.0460245
283446	MYO1H	5e-13	0.0310536
7332	UBE2L3	2e-12	0.0386519
220972	MARCHF8	4e-11	0.030512
