Entrez	Gene Symbol	Ensembl ID	P-value
338	APOB	ENSG00000084674	1.89e-121
255738	PCSK9	ENSG00000169174	2.53e-67
1071	CETP	ENSG00000087237	2.08e-53
345	APOC3	ENSG00000110245	9.2e-37
3949	LDLR	ENSG00000130164	7.65e-32
3990	LIPC	ENSG00000166035	1.23e-31
53345	TM6SF2	ENSG00000213996	5.39e-31
23460	ABCA6	ENSG00000154262	1.1300000000000001e-29
1463	NCAN	ENSG00000130287	6.19e-26
587	BCAT2	ENSG00000105552	6.89e-22
728780	ANKDD1B	ENSG00000189045	1.56e-20
2524	FUT2	ENSG00000176920	2.74e-20
78992	YIPF2	ENSG00000130733	5.2e-20
10087	CERT1	ENSG00000113163	1.45e-18
26762	HAVCR1	ENSG00000113249	2.71e-18
23624	CBLC	ENSG00000142273	6.55e-18
4023	LPL	ENSG00000175445	2.35e-17
11183	MAP4K5	ENSG00000012983	5.43e-17
23461	ABCA5	ENSG00000154265	7.79e-17
27329	ANGPTL3	ENSG00000132855	4.73e-16
256006	ANKRD31	ENSG00000145700	7.48e-16
64241	ABCG8	ENSG00000143921	7.75e-16
64240	ABCG5	ENSG00000138075	2.09e-15
116519	APOA5	ENSG00000110243	2.33e-14
284358	MAMSTR	ENSG00000176909	2.55e-14
6580	SLC22A1	ENSG00000175003	1.11e-13
6927	HNF1A	ENSG00000135100	1.25e-13
8882	ZPR1	ENSG00000109917	4.06e-13
94039	ZNF101	ENSG00000181896	4.18e-13
26291	FGF21	ENSG00000105550	1.75e-12
3837	KPNB1	ENSG00000108424	3.39e-12
9388	LIPG	ENSG00000101670	5.26e-12
84811	BUD13	ENSG00000137656	1.05e-11
134359	POC5	ENSG00000152359	1.36e-11
54905	CYP2W1	ENSG00000073067	2.56e-11
54854	FAM83E	ENSG00000105523	5.36e-11
85363	TRIM5	ENSG00000132256	6.14e-11
169436	STKLD1	ENSG00000281245	3.26e-10
343263	MYBPHL	ENSG00000221986	5.73e-10
84226	C2orf16	ENSG00000221843	1.52e-09
350	APOH	ENSG00000091583	2.33e-09
10072	DPP3	ENSG00000254986	5.25e-09
582	BBS1	ENSG00000174483	8.88e-09
5817	PVR	ENSG00000073008	8.95e-09
29881	NPC1L1	ENSG00000015520	7.14e-06
