Entrez	Gene Symbol	Ensembl ID	P-value
11183	MAP4K5	ENSG00000012983	1.46e-90
4318	MMP9	ENSG00000100985	8.680000000000001e-59
84226	C2orf16	ENSG00000221843	7.01e-46
11321	GPN1	ENSG00000198522	7.56e-44
90203	SNX21	ENSG00000124104	5.7299999999999996e-40
23387	SIK3	ENSG00000160584	5.34e-36
5476	CTSA	ENSG00000064601	6.46e-36
19	ABCA1	ENSG00000165029	1.25e-31
335	APOA1	ENSG00000118137	2.1600000000000002e-29
4023	LPL	ENSG00000175445	8.14e-28
8890	EIF2B4	ENSG00000115211	6.920000000000001e-27
338	APOB	ENSG00000084674	1.49e-26
348	APOE	ENSG00000130203	7.37e-26
26160	IFT172	ENSG00000138002	1.14e-25
9388	LIPG	ENSG00000101670	9.49e-25
1071	CETP	ENSG00000087237	2.23e-20
53345	TM6SF2	ENSG00000213996	3.3e-20
10005	ACOT8	ENSG00000101473	1.31e-19
51085	MLXIPL	ENSG00000009950	6.39e-19
3931	LCAT	ENSG00000213398	1.9e-18
3990	LIPC	ENSG00000166035	1.38e-17
29956	CERS2	ENSG00000143418	4.12e-17
9507	ADAMTS4	ENSG00000158859	1.13e-16
432	ASGR1	ENSG00000141505	1.3e-16
57159	TRIM54	ENSG00000138100	1.96e-16
9031	BAZ1B	ENSG00000009954	3.32e-16
90199	WFDC8	ENSG00000158901	4.74e-16
280664	WFDC10B	ENSG00000182931	9.2e-16
27329	ANGPTL3	ENSG00000132855	1.71e-15
1463	NCAN	ENSG00000130287	2.06e-15
8884	SLC5A6	ENSG00000138074	3.29e-15
259240	WFDC9	ENSG00000180205	1.38e-13
146894	CD300LG	ENSG00000161649	1.62e-13
5360	PLTP	ENSG00000100979	2.92e-12
10816	SPINT3	ENSG00000101446	1.26e-11
948	CD36	ENSG00000135218	2.48e-11
3172	HNF4A	ENSG00000101076	2.79e-11
140686	WFDC3	ENSG00000124116	1.38e-10
63925	ZNF335	ENSG00000198026	1.6e-10
55908	ANGPTL8	ENSG00000130173	2.05e-10
80339	PNPLA3	ENSG00000100344	3.07e-10
337	APOA4	ENSG00000110244	3.11e-10
150223	YDJC	ENSG00000161179	3.12e-10
391253	SPINT4	ENSG00000149651	4.88e-10
81579	PLA2G12A	ENSG00000123739	4.99e-10
57468	SLC12A5	ENSG00000124140	6.09e-10
51129	ANGPTL4	ENSG00000167772	7.65e-10
3717	JAK2	ENSG00000096968	1.23e-09
336	APOA2	ENSG00000158874	1.39e-09
4326	MMP17	ENSG00000198598	7.41e-07
