Entrez	Gene Symbol	P-value	Beta
2099	ESR1	1e-41	0.0475
50507	NOX4	5e-41	0.028
1021	CDK6	2e-38	0.0298
8943	AP3D1	6e-38	0.0366
1012	CDH13	7e-37	0.0263
9570	GOSR2	4e-35	0.0372
4624	MYH6	7e-35	0.0248
57419	SLC24A3	3.0000000000000003e-31	0.0227
8170	SLC14A2	3e-30	0.0252
81578	COL21A1	5e-27	0.0335
1185	CLCN6	9.999999999999999e-27	0.0313
83696	TRAPPC9	3e-24	0.0225
783	CACNB2	7.000000000000001e-24	0.0233
23022	PALLD	9e-24	0.0183
2200	FBN1	1e-22	0.0354
2078	ERG	2e-22	0.0845
9902	MRC2	3e-22	0.0183
1879	EBF1	4e-22	0.0178
83439	TCF7L1	6e-22	0.0181
221692	PHACTR1	7e-22	0.0182
3777	KCNK3	3e-21	0.0183
7157	TP53	4e-21	0.0921
2669	GEM	5e-21	0.0294
57608	JCAD	1e-20	0.0214
3643	INSR	4e-20	0.0296
79783	SUGCT	8e-20	0.0227
83478	ARHGAP24	8e-19	0.0234
2242	FES	9e-19	0.0172
22897	CEP164	9e-19	0.016
54897	CASZ1	1e-18	0.017
421	ARVCF	1e-18	0.0176
51390	AIG1	3e-18	0.0174
7414	VCL	8e-18	0.0184
57139	RGL3	8e-18	0.0156
80114	BICC1	9e-18	0.0156
10933	MORF4L1	2e-17	0.0205
10184	LHFPL2	3e-17	0.0164
984	CDK11B	3e-17	0.02
23263	MCF2L	5e-17	0.0177
143872	ARHGAP42	5e-17	0.0163
4854	NOTCH3	6e-17	0.0329
80724	ACAD10	8e-17	0.0328
481	ATP1B1	1e-16	0.0168
151449	GDF7	2e-16	0.0157
6910	TBX5	2e-16	0.1237
286205	SCAI	3e-16	0.0256
27327	TNRC6A	3e-16	0.0203
374383	NCR3LG1	3e-16	0.0153
348	APOE	4e-16	0.0291
5581	PRKCE	6e-16	0.0261
6777	STAT5B	2e-15	0.0316
2202	EFEMP1	3e-15	0.0232
84439	HHIPL1	4e-15	0.0145
285025	CCDC141	6e-15	0.0454
8603	FAM193A	7e-15	0.0151
10533	ATG7	8e-15	0.0172
6575	SLC20A2	1e-14	0.014
8738	CRADD	2e-14	0.0144
23112	TNRC6B	2e-14	0.0215
10516	FBLN5	2e-14	0.0145
56981	PRDM11	3e-14	0.0151
4641	MYO1C	3e-14	0.014
9457	FHL5	4e-14	0.017
143884	CWF19L2	4e-14	0.0174
2624	GATA2	5e-14	0.0482
151	ADRA2B	6e-14	0.0174
83660	TLN2	1e-13	0.0144
79776	ZFHX4	1e-13	0.0223
4170	MCL1	1e-13	0.0136
2241	FER	2e-13	0.0258
29128	UHRF1	2e-13	0.0163
59269	HIVEP3	3e-13	0.0158
2842	GPR19	4e-13	0.0139
5586	PKN2	5e-13	0.0134
64641	EBF2	5e-13	0.0147
7482	WNT2B	6e-13	0.0199
3054	HCFC1	6e-13	0.016
56479	KCNQ5	8e-13	0.0203
285527	FRYL	1e-12	0.0152
3221	HOXC4	2e-12	0.0137
100130742	LRRC69	2e-12	0.0134
57731	SPTBN4	2e-12	0.0191
1306	COL15A1	2e-12	0.0156
340895	MALRD1	2e-12	0.0128
8110	DPF3	2e-12	0.0137
1500	CTNND1	2e-12	0.0152
10658	CELF1	2e-12	0.0157
5076	PAX2	3e-12	0.0239
79810	PTCD2	4e-12	0.016
857	CAV1	4e-12	0.0129
255743	NPNT	5e-12	0.0142
65065	NBEAL1	6e-12	0.0153
79875	THSD4	1e-11	0.0134
744	MPPED2	1e-11	0.0139
23092	ARHGAP26	1e-11	0.0136
3232	HOXD3	1e-11	0.0164
4289	MKLN1	1e-11	0.0125
152485	ZNF827	2e-11	0.0122
60676	PAPPA2	2e-11	0.0326
6687	SPG7	4e-11	0.0151
57158	JPH2	5e-11	0.0159
10413	YAP1	5e-11	0.0124
2355	FOSL2	6e-11	0.0125
7456	WIPF1	6e-11	0.0181
64799	IQCH	6e-11	0.0128
9586	CREB5	6e-11	0.0159
28	ABO	6e-11	0.0171
84251	SGIP1	6e-11	0.0231
60312	AFAP1	1e-10	0.0125
4792	NFKBIA	1e-10	0.0123
84318	CCDC77	1e-10	0.0129
9736	USP34	1e-10	0.0194
7364	UGT2B7	2e-10	0.0117
55193	PBRM1	2e-10	0.0139
2273	FHL1	2e-10	0.0106
83658	DYNLRB1	2e-10	0.0146
4629	MYH11	3e-10	0.0138
2201	FBN2	3e-10	0.0124
11124	FAF1	3e-10	0.0198
10296	MAEA	3e-10	0.0156
26018	LRIG1	3e-10	0.0136
152273	FGD5	3e-10	0.0121
9881	TRANK1	3e-10	0.0135
23335	WDR7	4e-10	0.012
6336	SCN10A	4e-10	0.0122
57181	SLC39A10	5e-10	0.0139
6198	RPS6KB1	6e-10	0.0126
1655	DDX5	8e-10	0.0119
79901	CYBRD1	9e-10	0.0146
23331	TTC28	9e-10	0.026
10060	ABCC9	1e-09	0.0113
26524	LATS2	1e-09	0.0186
6888	TALDO1	1e-09	0.0123
57623	ZFAT	1e-09	0.0963
23637	RABGAP1	1e-09	0.0221
148479	PHF13	2e-09	0.0135
4140	MARK3	2e-09	0.0149
90523	MLIP	2e-09	0.0126
91754	NEK9	2e-09	0.0111
6916	TBXAS1	2e-09	0.0133
6625	SNRNP70	2e-09	0.0172
4773	NFATC2	2e-09	0.0109
908	CCT6A	2e-09	0.0115
85449	KIAA1755	2e-09	0.0132
1106	CHD2	2e-09	0.0177
8091	HMGA2	3e-09	0.0127
8974	P4HA2	3e-09	0.0128
10979	FERMT2	4e-09	0.0147
6444	SGCD	4e-09	0.0143
6934	TCF7L2	4e-09	0.0125
3632	INPP5A	4e-09	0.0119
134359	POC5	4e-09	0.0109
391365	SULT6B1	5e-09	0.0206
2775	GNAO1	5e-09	0.012
4862	NPAS2	5e-09	0.0147
51018	RRP15	5e-09	0.0249
23090	ZNF423	5e-09	0.0146
5184	PEPD	6e-09	0.0107
3652	IPP	6e-09	0.0126
54212	SNTG1	7e-09	0.013
81	ACTN4	7e-09	0.0105
81846	SBF2	7e-09	0.0159
84171	LOXL4	8e-09	0.0108
65979	PHACTR4	1e-08	0.0198
163486	DENND1B	1e-08	0.0128
54877	ZCCHC2	1e-08	0.0129
10144	FAM13A	1e-08	0.0119
2662	GDF10	1e-08	0.012
