Entrez	Gene Symbol	Ensembl ID	P-value
154197	PNLDC1	ENSG00000146453	6.93633226448044e-45
5340	PLG	ENSG00000122194	1.37048340633238e-36
3482	IGF2R	ENSG00000197081	3.61004015010682e-26
29074	MRPL18	ENSG00000112110	9.65521023222252e-24
6581	SLC22A3	ENSG00000146477	1.40478688728309e-23
56895	AGPAT4	ENSG00000026652	3.05212694766677e-23
4018	LPA	ENSG00000198670	2.04158111051297e-22
4216	MAP3K4	ENSG00000085511	1.77635683940025e-15
9512	PMPCB	ENSG00000105819	2.64843702524331e-13
6580	SLC22A1	ENSG00000175003	4.1128822569902494e-11
84624	FNDC1	ENSG00000164694	4.04236311091211e-10
6648	SOD2	ENSG00000291237	6.687837456288211e-09
