Entrez	Gene Symbol	P-value	Beta
80339	PNPLA3	0.0	0.0881
4360	MRC1	0.0	0.1443
2805	GOT1	0.0	2.3454
80018	NAA25	1e-105	0.0987
1435	CSF1	2e-78	0.0471
2806	GOT2	2e-58	0.0653
80709	AKNA	3e-56	0.0304
28	ABO	6e-56	0.0439
2683	B4GALT1	2e-51	0.0302
23179	RGL1	2e-46	0.0325
5265	SERPINA1	8.000000000000001e-45	0.1139
24145	PANX1	5.999999999999999e-44	0.0459
9480	ONECUT2	4e-40	0.0444
79944	L2HGDH	5e-36	0.102
203859	ANO5	1e-33	0.0257
10990	LILRB5	2e-33	0.0282
22864	R3HDM2	2e-33	0.0295
1601	DAB2	9e-33	0.026
79443	FYCO1	3.0000000000000003e-31	0.121
5801	PTPRR	5.0000000000000004e-29	0.0216
55532	SLC30A10	9.999999999999999e-29	0.3599
2646	GCKR	9.999999999999999e-29	0.0214
9531	BAG3	1.9999999999999997e-28	0.031
57210	SLC45A4	3e-28	0.0232
80303	EFHD1	9e-28	0.0219
10767	HBS1L	1e-27	0.0231
9258	MFHAS1	2e-27	0.025
1942	EFNA1	6e-25	0.024
8647	ABCB11	7.9999999999999985e-25	0.0306
1520	CTSS	2.0000000000000002e-23	0.0278
4814	NINJ1	6e-23	0.0221
2528	FUT6	1e-22	0.0452
6900	CNTN2	5e-22	0.0203
128	ADH5	2e-21	0.0222
85363	TRIM5	3e-21	0.0367
9846	GAB2	3e-21	0.0222
121665	SPPL3	4e-21	0.0193
350	APOH	6e-21	0.063
9231	DLG5	9e-21	0.0182
84811	BUD13	2e-20	0.0426
162	AP1B1	2e-20	0.023
9489	PGS1	5e-20	0.0215
9842	PLEKHM1	2e-19	0.0277
3822	KLRC2	2e-19	0.0184
80833	APOL3	4e-19	0.0271
64167	ERAP2	1e-18	0.0206
10332	CLEC4M	1e-18	0.0195
2621	GAS6	2e-18	0.0222
9411	ARHGAP29	2e-18	0.0353
23034	SAMD4A	3e-18	0.0169
23221	RHOBTB2	7e-18	0.0167
7091	TLE4	9e-18	0.0327
54922	RASIP1	2e-17	0.0188
9638	FEZ1	2e-17	0.039
2720	GLB1	2e-17	0.0174
6517	SLC2A4	3e-17	0.0561
57644	MYH7B	4e-17	0.021
5724	PTAFR	8e-17	0.0185
80201	HKDC1	1e-16	0.0181
83439	TCF7L1	2e-16	0.0169
23317	DNAJC13	2e-16	0.0328
5862	RAB2A	3e-16	0.0182
3953	LEPR	3e-16	0.024
51301	GCNT4	6e-16	0.0332
948	CD36	8e-16	0.0663
5468	PPARG	1e-15	0.0155
2138	EYA1	2e-15	0.0341
54822	TRPM7	3e-15	0.0157
11214	AKAP13	3e-15	0.0213
56913	C1GALT1	6e-15	0.0178
27332	ZNF638	7e-15	0.0162
4860	PNP	2e-14	0.0179
4647	MYO7A	2e-14	0.0215
779	CACNA1S	2e-14	0.0253
57619	SHROOM3	2e-14	0.0151
25865	PRKD2	6e-14	0.0256
1509	CTSD	6e-14	0.0296
1436	CSF1R	1e-13	0.0154
124245	ZC3H18	1e-13	0.0144
8974	P4HA2	2e-13	0.026
2444	FRK	3e-13	0.0145
571	BACH1	5e-13	0.0139
1512	CTSH	5e-13	0.0234
256158	HMCN2	7e-13	0.0571
64241	ABCG8	1e-12	0.0174
290	ANPEP	1e-12	0.0268
55553	SOX6	2e-12	0.0137
11193	WBP4	2e-12	0.0309
84456	L3MBTL3	2e-12	0.0169
27044	SND1	2e-12	0.0179
9817	KEAP1	3e-12	0.0503
5788	PTPRC	1e-11	0.0259
3083	HGFAC	2e-11	0.0131
51196	PLCE1	4e-11	0.0128
284697	BTBD8	4e-11	0.0678
80025	PANK2	4e-11	0.0183
23293	SMG6	4e-11	0.0132
84619	ZGPAT	4e-11	0.0277
146433	IL34	5e-11	0.0129
2885	GRB2	6e-11	0.0189
118788	PIK3AP1	8e-11	0.0153
55582	KIF27	1e-10	0.0138
57678	GPAM	1e-10	0.0144
5725	PTBP1	1e-10	0.0129
202243	CCDC125	1e-10	0.015
23011	RAB21	1e-10	0.0521
1026	CDKN1A	2e-10	0.0133
84310	C7orf50	2e-10	0.0128
6310	ATXN1	2e-10	0.0193
6482	ST3GAL1	2e-10	0.0152
79961	DENND2D	2e-10	0.0131
89958	SAPCD2	2e-10	0.014
79587	CARS2	2e-10	0.0229
3652	IPP	2e-10	0.0164
54436	SH3TC1	2e-10	0.0791
5727	PTCH1	3e-10	0.0252
114569	MAL2	4e-10	0.0125
4055	LTBR	5e-10	0.0146
19	ABCA1	7e-10	0.0166
10867	TSPAN9	7e-10	0.0213
84033	OBSCN	7e-10	0.0298
6580	SLC22A1	8e-10	0.0181
64844	MARCHF7	8e-10	0.012
4154	MBNL1	1e-09	0.0117
4249	MGAT5	1e-09	0.0363
55255	WDR41	1e-09	0.0116
22837	COBLL1	1e-09	0.0143
196951	FAM227B	2e-09	0.0128
91750	LIN52	2e-09	0.0257
4343	MOV10	2e-09	0.0185
4594	MMUT	2e-09	0.0144
6928	HNF1B	2e-09	0.0161
9628	RGS6	3e-09	0.0118
596	BCL2	3e-09	0.013
9254	CACNA2D2	3e-09	0.0136
23061	TBC1D9B	3e-09	0.0145
79991	STN1	4e-09	0.0118
10089	KCNK7	4e-09	0.0127
51075	TMX2	5e-09	0.0136
6238	RRBP1	5e-09	0.0137
987	LRBA	6e-09	0.0211
57448	BIRC6	6e-09	0.0157
118426	BORCS5	6e-09	0.0115
114548	NLRP3	7e-09	0.0112
6780	STAU1	7e-09	0.0118
79023	NUP37	8e-09	0.0164
55167	MSL2	8e-09	0.0135
23637	RABGAP1	1e-08	0.0132
8807	IL18RAP	1e-08	0.0154
7341	SUMO1	1e-08	0.0133
642475	MROH6	1e-08	0.0146
2139	EYA2	1e-08	0.0117
80210	ARMC9	2e-08	0.0126
146712	B3GNTL1	2e-08	0.0134
29886	SNX8	2e-08	0.1039
84665	MYPN	2e-08	0.0149
1119	CHKA	2e-08	0.0278
259217	HSPA12A	2e-08	0.011
4209	MEF2D	2e-08	0.0213
5610	EIF2AK2	3e-08	0.0116
256227	STEAP1B	3e-08	0.0367
140901	STK35	3e-08	0.0119
26503	SLC17A5	3e-08	0.0145
3988	LIPA	3e-08	0.0127
55007	FAM118A	4e-08	0.0111
151011	SEPTIN10	5e-08	0.0575
440107	PLEKHG7	5e-08	0.0132
