Entrez	Gene Symbol	P-value	Beta
3662	IRF4	5.999999999999999e-270	1.41
4157	MC1R	6e-110	1.34
7053	TGM3	3.0000000000000004e-81	1.2195122
55920	RCC2	2e-71	1.16
22913	RALY	2.9999999999999995e-70	1.27
81037	CLPTM1L	7.9999999999999985e-56	1.14
7299	TYR	7e-51	1.14
51151	SLC45A2	4e-41	1.5625
26166	RGS22	6e-38	1.1627907
27086	FOXP1	2e-37	1.1111112
3852	KRT5	2.0000000000000003e-34	1.2
7157	TP53	6e-33	1.4925373
4026	LPP	2e-21	1.0869565
60468	BACH2	7e-20	1.1111112
54504	CPVL	1e-19	1.29
8924	HERC2	4e-16	1.09
1520	CTSS	1e-14	1.1235955
30008	EFEMP2	2e-13	1.0638298
1545	CYP1B1	3e-13	1.08
64759	TNS3	6e-12	1.06
100130988	SPMIP7	4e-11	1.06
10584	COLEC10	8e-11	1.0638298
10592	SMC2	9e-11	1.06
51043	ZBTB7B	3e-10	1.06
283234	CCDC88B	3e-10	1.06
122953	JDP2	5e-10	1.11
79991	STN1	5e-10	1.08
55691	FRMD4A	7e-10	1.0526316
675	BRCA2	2e-09	1.0526316
23250	ATP11A	2e-09	1.05
7227	TRPS1	2e-09	1.05
23189	KANK1	3e-09	1.05
133522	PPARGC1B	3e-09	1.06
2879	GPX4	3e-09	1.06
1512	CTSH	3e-09	1.09
9156	EXO1	1e-08	1.1494253
54801	HAUS6	2e-08	1.07
58506	SCAF1	3e-08	1.0526316
3034	HAL	1e-07	1.05
388662	SLC6A17	7e-07	1.0416667
5879	RAC1	1e-06	1.0416667
29123	ANKRD11	2e-06	1.1111112
9919	SEC16A	4e-06	1.04
