Entrez	Gene Symbol	P-value	Beta
345	APOC3	0.0	0.992167
9388	LIPG	2e-144	0.487363
4023	LPL	2e-77	0.919948
949	SCARB1	8e-59	0.667021
19	ABCA1	6e-58	1.25762
5140	PDE3B	1e-55	0.468027
3990	LIPC	9.999999999999999e-55	0.337195
81579	PLA2G12A	2e-44	0.158841
1071	CETP	4e-43	0.827392
10062	NR1H3	4e-41	0.522805
3931	LCAT	5e-27	1.47718
116519	APOA5	3e-26	0.641584
6553	SLC9A5	1.0000000000000001e-23	2.12358
5346	PLIN1	1e-19	0.256123
55532	SLC30A10	1e-14	0.224402
3172	HNF4A	5e-14	0.533776
5360	PLTP	6e-14	0.288743
29886	SNX8	2e-13	0.118289
84883	AIFM2	6e-12	0.0773283
4782	NFIC	8e-12	0.171984
32	ACACB	6e-11	0.158001
2961	GTF2E2	1e-08	0.0714558
