Entrez	Gene Symbol	P-value	Beta
3676	ITGA4	6e-281	0.1288849
2322	FLT3	3e-240	0.5177115
11146	GLMN	7e-176	0.4249568
3394	IRF8	7e-160	0.09923963
23765	IL17RA	4e-136	0.6380717
1021	CDK6	4e-59	0.09809461
57787	MARK4	1e-55	0.06467151
10320	IKZF1	9.999999999999999e-55	0.07949155
5159	PDGFRB	9.999999999999999e-55	0.06002145
4069	LYZ	1e-53	0.1145819
1053	CEBPE	1e-52	0.05522716
56952	PRTFDC1	8e-48	0.05387181
7813	EVI5	2e-44	0.06200764
6311	ATXN2	1e-43	0.04937698
255967	PAN3	6e-38	0.125067
3783	KCNN4	1e-37	0.04736383
29091	STXBP6	2e-35	0.04558519
1524	CX3CR1	6e-32	0.0552376
93624	TADA2B	8.000000000000001e-29	0.04093386
23223	RRP12	1e-27	0.04169618
1045	CDX2	1e-27	0.1141353
23495	TNFRSF13B	3e-27	0.2369003
55289	ACOXL	3e-27	0.1339676
28	ABO	7.999999999999999e-26	0.04019085
53944	CSNK1G1	7.9999999999999985e-25	0.05643542
896	CCND3	3e-23	0.04100538
10767	HBS1L	3e-23	0.04041738
1436	CSF1R	4.0000000000000004e-23	0.03869355
55619	DOCK10	2e-22	0.04804986
79871	RPAP2	1e-20	0.09930055
7407	VARS1	1e-20	0.1068719
596	BCL2	3e-20	0.09716379
27106	ARRDC2	5e-20	0.03652105
57533	TBC1D14	1e-19	0.07067732
2651	GCNT2	4e-18	0.03104518
2113	ETS1	6e-18	0.03571651
85464	SSH2	2e-17	0.03032294
1240	CMKLR1	2e-17	0.03115868
9368	NHERF1	3e-17	0.03031678
140688	NOL4L	5e-17	0.03280431
1435	CSF1	9e-17	0.04142846
57707	MEAK7	1e-16	0.03455179
30844	EHD4	1e-16	0.03312018
25953	PNKD	1e-16	0.03003961
7132	TNFRSF1A	1e-16	0.02984807
4046	LSP1	5e-16	0.0300791
2308	FOXO1	4e-15	0.03100491
23236	PLCB1	1e-14	0.02769973
4794	NFKBIE	6e-14	0.02712078
79890	RIN3	8e-14	0.03466629
2859	GPR35	6e-13	0.03330093
1029	CDKN2A	6e-13	0.0286498
29072	SETD2	1e-12	0.02587866
221395	ADGRF5	2e-12	0.03691242
26112	CCDC69	3e-12	0.06216414
3115	HLA-DPB1	3e-12	0.03465061
10019	SH2B3	3e-12	0.1475875
6239	RREB1	5e-12	0.03105644
55213	RCBTB1	6e-12	0.02812997
55057	CRYBG2	8e-12	0.02593297
729230	CCR2	1e-11	0.04588159
79722	ANKRD55	4e-11	0.03322868
54838	WBP1L	6e-11	0.04499068
282809	POC1B	7e-11	0.02575606
23026	MYO16	9e-11	0.02570513
6513	SLC2A1	1e-10	0.030672
254428	SLC41A1	1e-10	0.02326757
79865	TREML2	1e-10	0.03357624
5062	PAK2	2e-10	0.02319992
54855	TENT5C	2e-10	0.03080177
8844	KSR1	2e-10	0.02303371
23293	SMG6	2e-10	0.02797022
170463	SSBP4	2e-10	0.02409441
10393	ANAPC10	3e-10	0.02331122
167465	ZNF366	4e-10	0.02256036
129080	EMID1	5e-10	0.02262826
11072	DUSP14	5e-10	0.02312815
2077	ERF	5e-10	0.04422208
825	CAPN3	7e-10	0.07615394
94	ACVRL1	1e-09	0.02582382
440590	ZYG11A	1e-09	0.02218324
421	ARVCF	1e-09	0.02284019
1282	COL4A1	1e-09	0.03051207
10581	IFITM2	2e-09	0.02239251
5293	PIK3CD	2e-09	0.02217606
27113	BBC3	3e-09	0.05763828
60675	PROK2	4e-09	0.03309436
4784	NFIX	4e-09	0.05649422
120425	JAML	4e-09	0.146714
54878	DPP8	6e-09	0.02673046
9150	CTDP1	8e-09	0.02135211
