Entrez	Gene Symbol	Ensembl ID	P-value
11316	COPE	ENSG00000105669	1.58e-06
23457	ABCB9	ENSG00000150967	7.78e-06
140733	MACROD2	ENSG00000172264	9.02e-06
2566	GABRG2	ENSG00000113327	1.03e-05
64093	SMOC1	ENSG00000198732	1.85e-05
51686	OAZ3	ENSG00000143450	2.59e-05
116447	TOP1MT	ENSG00000184428	3.29e-05
57526	PCDH19	ENSG00000165194	5.52e-05
57489	ODF2L	ENSG00000122417	7.16e-05
84002	B3GNT5	ENSG00000176597	8.47e-05
23484	LEPROTL1	ENSG00000104660	8.52e-05
190	NR0B1	ENSG00000169297	8.56e-05
7745	ZKSCAN8	ENSG00000198315	8.68e-05
4542	MYO1F	ENSG00000142347	9.38e-05
