Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	0.0
348	APOE	ENSG00000130203	5.66e-254
345	APOC3	ENSG00000110245	4.05e-101
51129	ANGPTL4	ENSG00000167772	8.089999999999999e-45
338	APOB	ENSG00000084674	4.31e-44
4318	MMP9	ENSG00000100985	6.27e-44
9709	HERPUD1	ENSG00000051108	1.31e-39
146894	CD300LG	ENSG00000161649	2.47e-38
5049	PAFAH1B2	ENSG00000168092	7.5e-37
337	APOA4	ENSG00000110244	2.67e-34
19	ABCA1	ENSG00000165029	5.070000000000001e-31
9388	LIPG	ENSG00000101670	4.51e-29
949	SCARB1	ENSG00000073060	8.72e-28
3990	LIPC	ENSG00000166035	5.09e-26
6559	SLC12A3	ENSG00000070915	8.96e-26
587	BCAT2	ENSG00000105552	6.12e-25
335	APOA1	ENSG00000118137	4.100000000000001e-21
23387	SIK3	ENSG00000160584	7.510000000000001e-21
3931	LCAT	ENSG00000213398	2.85e-20
5476	CTSA	ENSG00000064601	3.83e-20
90203	SNX21	ENSG00000124104	5.57e-20
23624	CBLC	ENSG00000142273	2.56e-19
8567	MADD	ENSG00000110514	7.66e-19
10062	NR1H3	ENSG00000025434	1.81e-18
57678	GPAM	ENSG00000119927	2.15e-18
140831	ZSWIM3	ENSG00000132801	2.81e-18
53	ACP2	ENSG00000134575	1.26e-17
116519	APOA5	ENSG00000110243	3.96e-17
8882	ZPR1	ENSG00000109917	5.3e-17
84811	BUD13	ENSG00000137656	9.74e-17
51085	MLXIPL	ENSG00000009950	3.4e-16
9031	BAZ1B	ENSG00000009954	2.6e-15
55908	ANGPTL8	ENSG00000130173	3.51e-14
4038	LRP4	ENSG00000134569	6.59e-14
2147	F2	ENSG00000180210	6.73e-14
79797	ZNF408	ENSG00000175213	9.86e-14
64116	SLC39A8	ENSG00000138821	2.65e-13
5913	RAPSN	ENSG00000165917	3.33e-13
10948	STARD3	ENSG00000131748	3.38e-12
22837	COBLL1	ENSG00000082438	3.82e-12
5360	PLTP	ENSG00000100979	7.53e-12
23788	MTCH2	ENSG00000285121	9.79e-12
255738	PCSK9	ENSG00000169174	4.05e-11
4023	LPL	ENSG00000175445	4.43e-11
5140	PDE3B	ENSG00000152270	6.09e-11
2064	ERBB2	ENSG00000141736	8.06e-11
9026	HIP1R	ENSG00000130787	1.13e-10
89910	UBE3B	ENSG00000151148	1.15e-10
326625	MMAB	ENSG00000139428	1.7e-10
10019	SH2B3	ENSG00000111252	1.9e-10
390113	OR4X1	ENSG00000176567	3.12e-10
54905	CYP2W1	ENSG00000073067	9.14e-10
150223	YDJC	ENSG00000161179	1.2e-09
84106	PRAM1	ENSG00000133246	3.38e-09
10005	ACOT8	ENSG00000101473	3.41e-09
6688	SPI1	ENSG00000066336	3.69e-09
84166	NLRC5	ENSG00000140853	4.87e-09
134359	POC5	ENSG00000152359	6.17e-09
90199	WFDC8	ENSG00000158901	6.29e-09
284110	GSDMA	ENSG00000167914	7.26e-09
23173	METAP1	ENSG00000164024	7.6e-09
280664	WFDC10B	ENSG00000182931	8e-09
3949	LDLR	ENSG00000130164	2.07e-05
