Entrez	Gene Symbol	Ensembl ID	P-value
4151	MB	ENSG00000198125	1.29e-07
6415	SELENOW	ENSG00000178980	1.62e-06
135941	OR2A14	ENSG00000284891	3.03e-06
83942	TSSK1B	ENSG00000212122	6.22e-06
31	ACACA	ENSG00000278540	1.83e-05
494119	SPANXN2	ENSG00000268988	2.02e-05
8939	FUBP3	ENSG00000107164	2.28e-05
51098	IFT52	ENSG00000101052	2.62e-05
220032	GDPD4	ENSG00000178795	3.06e-05
84866	TMEM25	ENSG00000149582	4.12e-05
29954	POMT2	ENSG00000009830	6.39e-05
84867	PTPN5	ENSG00000110786	6.58e-05
84243	ZDHHC18	ENSG00000204160	6.88e-05
57121	LPAR5	ENSG00000184574	8.81e-05
1234	CCR5	ENSG00000160791	8.84e-05
