Entrez	Gene Symbol	P-value	Beta
64127	NOD2	8e-113	0.4214
57178	ZMIZ1	4e-33	0.1605
2859	GPR35	9.999999999999999e-33	0.1795
84629	TNRC18	3e-28	0.8827
6774	STAT3	9e-28	0.1505
345611	IRGM	3e-26	0.1822
22904	SBNO2	7.000000000000001e-24	0.1526
5771	PTPN2	7.000000000000001e-24	0.151
4088	SMAD3	1e-20	0.1551
2581	GALC	4e-20	0.1767
283463	MUC19	6e-20	0.4919
253461	ZBTB38	4e-19	0.1112
1997	ELF1	6e-19	0.2524
3586	IL10	9e-19	0.1677
22806	IKZF3	2e-18	0.1108
8809	IL18R1	6e-18	0.1103
3460	IFNGR2	2e-17	0.1096
150962	PUS10	4e-17	0.1226
11262	SP140	2e-16	0.1542
2646	GCKR	2e-16	0.1024
64167	ERAP2	3e-16	0.1115
163486	DENND1B	5e-16	0.132
8844	KSR1	2e-14	0.0991
80762	NDFIP1	9e-14	0.0965
26040	SETBP1	1e-13	0.167
55765	INAVA	1e-13	0.1245
54901	CDKAL1	1e-13	0.1201
958	CD40	1e-13	0.1004
91869	RFT1	1e-13	0.0965
639	PRDM1	2e-13	0.0978
63892	THADA	4e-13	0.1816
9844	ELMO1	5e-13	0.1341
64116	SLC39A8	7e-13	0.2009
9516	LITAF	2e-12	0.0918
3676	ITGA4	2e-12	0.0926
81619	TSPAN14	9e-12	0.1285
4026	LPP	2e-11	0.1247
5334	PLCL1	3e-11	0.0903
51174	TUBD1	4e-11	0.082
375686	SPATC1	6e-11	0.2032
84870	RSPO3	6e-11	0.0821
6203	RPS9	7e-11	0.0879
5788	PTPRC	9e-11	0.1242
27	ABL2	2e-10	0.1178
1810	DR1	2e-10	0.0839
283450	HECTD4	3e-10	0.0969
1611	DAP	4e-10	0.0821
9180	OSMR	5e-10	0.0798
3083	HGFAC	6e-10	0.1466
221895	JAZF1	7e-10	0.0924
3559	IL2RA	8e-10	0.1105
28	ABO	1e-09	0.0808
7297	TYK2	1e-09	0.1531
60468	BACH2	2e-09	0.098
84072	HORMAD1	4e-09	0.0792
150280	HORMAD2	6e-09	0.0765
374900	ZNF568	6e-09	0.075
143162	FRMPD2	7e-09	0.0799
128611	ZNF831	7e-09	0.0801
1398	CRK	2e-08	0.0714
81704	DOCK8	2e-08	0.0797
6097	RORC	3e-08	0.0897
8454	CUL1	3e-08	0.0767
30008	EFEMP2	3e-08	0.0757
253430	IPMK	4e-08	0.082
441151	TMEM151B	4e-08	0.0868
79705	LRRK1	5e-08	0.0712
285761	DCBLD1	8e-08	0.0707
55612	FERMT1	1e-07	0.0753
1788	DNMT3A	2e-07	0.0729
7048	TGFBR2	2e-07	0.0929
896	CCND3	3e-07	0.0988
7109	TRAPPC10	4e-07	0.0882
56833	SLAMF8	4e-07	0.1322
8935	SKAP2	5e-07	0.0781
337867	UBAC2	5e-07	0.0879
79899	PRR5L	6e-07	0.1749
57222	ERGIC1	7e-07	0.0697
91937	TIMD4	7e-07	0.0727
50939	IMPG2	8e-07	0.0636
6095	RORA	9e-07	0.0919
79934	COQ8B	9e-07	0.0657
81669	CCNL2	9e-07	0.0934
5163	PDK1	1e-06	0.1176
79722	ANKRD55	1e-06	0.0935
3685	ITGAV	2e-06	0.1197
399818	EEF1AKMT2	2e-06	0.0837
23347	SMCHD1	3e-06	0.0646
63027	SLC22A23	4e-06	0.0585
2185	PTK2B	5e-06	0.0631
23051	ZHX3	5e-06	0.0871
923	CD6	6e-06	0.0638
7099	TLR4	6e-06	0.1328
22862	FNDC3A	7e-06	0.0589
27086	FOXP1	7e-06	0.067
5321	PLA2G4A	7e-06	0.0576
940	CD28	7e-06	0.0845
9749	PHACTR2	8e-06	0.1188
