Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
338	APOB	ENSG00000084674	4.82e-102
255738	PCSK9	ENSG00000169174	2.5e-81
587	BCAT2	ENSG00000105552	1.68e-55
23624	CBLC	ENSG00000142273	1.59e-48
3949	LDLR	ENSG00000130164	3.73e-36
53345	TM6SF2	ENSG00000213996	6.07e-36
1071	CETP	ENSG00000087237	4.76e-30
23460	ABCA6	ENSG00000154262	5.440000000000001e-26
345	APOC3	ENSG00000110245	3.8e-25
78992	YIPF2	ENSG00000130733	9.4e-25
728780	ANKDD1B	ENSG00000189045	1.16e-24
256006	ANKRD31	ENSG00000145700	2.7e-21
64241	ABCG8	ENSG00000143921	6.47e-19
343263	MYBPHL	ENSG00000221986	9.46e-19
64240	ABCG5	ENSG00000138075	5.21e-18
26762	HAVCR1	ENSG00000113249	6.79e-17
134359	POC5	ENSG00000152359	2.47e-16
94039	ZNF101	ENSG00000181896	6.25e-16
23461	ABCA5	ENSG00000154265	2.6e-14
27329	ANGPTL3	ENSG00000132855	1.24e-12
3837	KPNB1	ENSG00000108424	2.74e-12
6580	SLC22A1	ENSG00000175003	4.1e-12
2524	FUT2	ENSG00000176920	9.07e-12
284612	SYPL2	ENSG00000143028	1.22e-11
169436	STKLD1	ENSG00000281245	3.71e-11
1952	CELSR2	ENSG00000143126	7.55e-10
10072	DPP3	ENSG00000254986	1.42e-09
125931	CEACAM20	ENSG00000273777	2.61e-09
582	BBS1	ENSG00000174483	3.89e-09
29881	NPC1L1	ENSG00000015520	3.18e-07
