Entrez	Gene Symbol	Ensembl ID	P-value
10765	KDM5B	ENSG00000117139	8.67e-13
84033	OBSCN	ENSG00000154358	4.36e-10
64599	GIGYF1	ENSG00000146830	5.52e-10
7273	TTN	ENSG00000155657	2.72e-08
9821	RB1CC1	ENSG00000023287	6.02e-07
8669	EIF3J	ENSG00000104131	1.72e-06
10137	RBM12	ENSG00000244462	4.54e-06
9611	NCOR1	ENSG00000141027	5.16e-06
6787	NEK4	ENSG00000114904	6.74e-06
79758	DHRS12	ENSG00000102796	6.92e-06
23173	METAP1	ENSG00000164024	9.81e-06
5728	PTEN	ENSG00000284792	1.11e-05
57634	EP400	ENSG00000183495	1.38e-05
9989	PPP4R1	ENSG00000154845	2.09e-05
487	ATP2A1	ENSG00000196296	2.27e-05
4604	MYBPC1	ENSG00000196091	2.32e-05
51200	CPA4	ENSG00000128510	3.95e-05
6505	SLC1A1	ENSG00000106688	4.07e-05
57556	SEMA6A	ENSG00000092421	4.11e-05
6650	CAPN15	ENSG00000103326	5.17e-05
22803	XRN2	ENSG00000088930	5.27e-05
51491	NOP16	ENSG00000048162	5.61e-05
51762	RAB8B	ENSG00000166128	5.65e-05
54904	NSD3	ENSG00000147548	6.32e-05
2983	GUCY1B1	ENSG00000061918	6.54e-05
165257	C1QL2	ENSG00000144119	6.54e-05
6938	TCF12	ENSG00000140262	6.69e-05
4880	NPPC	ENSG00000163273	7.84e-05
245972	ATP6V0D2	ENSG00000147614	8.41e-05
10988	METAP2	ENSG00000111142	9.47e-05
