Entrez	Gene Symbol	P-value	Beta
22897	CEP164	0.0	
53345	TM6SF2	0.0	
51085	MLXIPL	0.0	
85440	DOCK7	0.0	
338	APOB	0.0	
8882	ZPR1	0.0	
51129	ANGPTL4	0.0	
2646	GCKR	0.0	
4023	LPL	0.0	
146894	CD300LG	4e-299	
2590	GALNT2	5e-225	
22837	COBLL1	1e-125	
221037	JMJD1C	6e-103	
4299	AFF1	5.0000000000000004e-89	
3083	HGFAC	6e-87	
3106	HLA-B	1e-79	
2621	GAS6	2e-71	
80790	CMIP	3e-69	
717	C2	7e-65	
23042	PDXDC1	4e-61	
84870	RSPO3	9e-58	
7423	VEGFB	2e-57	
10062	NR1H3	7e-57	
388323	GLTPD2	2e-53	
22864	R3HDM2	4e-52	
2186	BPTF	5e-47	
2645	GCK	7e-45	
10599	SLCO1B1	1e-44	
81579	PLA2G12A	1e-44	
3643	INSR	1e-44	
9489	PGS1	2e-44	
8289	ARID1A	8e-44	
350	APOH	8e-44	
80781	COL18A1	5.999999999999999e-42	
83698	CALN1	8e-38	
26291	FGF21	1e-37	
64116	SLC39A8	2e-37	
6046	BRD2	1e-36	
3250	HPR	4e-36	
5468	PPARG	7e-36	
160897	GPR180	1e-35	
25816	TNFAIP8	9e-35	
84570	COL25A1	3e-33	
406	BMAL1	3.9999999999999997e-32	
19	ABCA1	1e-31	
54622	ARL15	6.999999999999999e-30	
3482	IGF2R	2.0000000000000002e-29	
57678	GPAM	2.0000000000000002e-29	
5140	PDE3B	9.999999999999999e-29	
7643	ZNF90	1.9999999999999997e-28	
2139	EYA2	3e-28	
25777	SUN2	3e-27	
84647	PLA2G12B	4e-27	
6514	SLC2A2	6e-27	
79068	FTO	1.9999999999999998e-26	
4987	OPRL1	1.9999999999999998e-26	
80339	PNPLA3	1.9999999999999998e-26	
254251	LCORL	3e-26	
10725	NFAT5	3.9999999999999996e-26	
64757	MTARC1	5e-25	
5602	MAPK10	6e-25	
4864	NPC1	5e-24	
10400	PEMT	5e-24	
23224	SYNE2	5e-24	
2138	EYA1	6e-24	
55020	TTC38	1.0000000000000001e-23	
7068	THRB	2.0000000000000002e-23	
55188	RIC8B	2.0000000000000002e-23	
2244	FGB	4.0000000000000004e-23	
9135	RABEP1	1e-22	
3416	IDE	3e-22	
596	BCL2	3e-22	
56034	PDGFC	4e-22	
23051	ZHX3	4e-22	
57333	RCN3	4e-22	
3777	KCNK3	1e-21	
283748	PLA2G4D	1e-21	
11124	FAF1	2e-21	
64788	LMF1	6e-21	
5184	PEPD	1e-20	
10262	SF3B4	1e-20	
84286	TMEM175	2e-20	
10144	FAM13A	3e-20	
8729	GBF1	7e-20	
5929	RBBP5	2e-19	
168537	GIMAP7	3e-19	
127	ADH4	3e-19	
1742	DLG4	4e-19	
96459	FNIP1	4e-19	
196	AHR	8e-19	
23460	ABCA6	9e-19	
220963	SLC16A9	1e-18	
29916	SNX11	1e-18	
64324	NSD1	3e-18	
162427	RETREG3	6e-18	
558	AXL	8e-18	
1080	CFTR	9e-18	
63898	SH2D4A	1e-17	
84071	ARMC2	3e-17	
54778	RNF111	3e-17	
6822	SULT2A1	4e-17	
10335	IRAG1	5e-17	
84456	L3MBTL3	5e-17	
57673	BEND3	6e-17	
51614	ERGIC3	7e-17	
118	ADD1	2e-16	
196528	ARID2	2e-16	
8508	NIPSNAP1	3e-16	
3150	HMGN1	3e-16	
51290	ERGIC2	4e-16	
116496	NIBAN1	5e-16	
5536	PPP5C	7e-16	
659	BMPR2	7e-16	
3984	LIMK1	9e-16	
80351	TNKS2	1e-15	
222643	UNC5CL	1e-15	
8821	INPP4B	1e-15	
5774	PTPN3	1e-15	
2550	GABBR1	2e-15	
3708	ITPR1	4e-15	
4774	NFIA	7e-15	
26278	SACS	1e-14	
6920	TCEA3	2e-14	
5447	POR	3e-14	
90427	BMF	3e-14	
27440	HDHD5	4e-14	
9846	GAB2	5e-14	
338557	FFAR4	5e-14	
115704	EVI5L	7e-14	
85509	MBD3L1	8e-14	
158219	TTC39B	1e-13	
171222	UBE2L5	1e-13	
57619	SHROOM3	2e-13	
4233	MET	2e-13	
63892	THADA	3e-13	
23295	MGRN1	3e-13	
23368	PPP1R13B	3e-13	
11200	CHEK2	3e-13	
23316	CUX2	5e-13	
23211	ZC3H4	5e-13	
57231	SNX14	6e-13	
7227	TRPS1	6e-13	
51196	PLCE1	9e-13	
5681	PSKH1	9e-13	
54901	CDKAL1	1e-12	
60386	SLC25A19	1e-12	
3667	IRS1	1e-12	
150159	SLC9B1	2e-12	
84159	ARID5B	2e-12	
125228	FAM210A	2e-12	
1462	VCAN	2e-12	
2194	FASN	2e-12	
256364	EML3	4e-12	
29958	DMGDH	4e-12	
8685	MARCO	4e-12	
56965	PARP6	4e-12	
1806	DPYD	6e-12	
26751	SH3YL1	6e-12	
6667	SP1	6e-12	
197135	PATL2	1e-11	
3632	INPP5A	1e-11	
4211	MEIS1	2e-11	
5939	RBMS2	2e-11	
5494	PPM1A	2e-11	
10613	ERLIN1	3e-11	
221895	JAZF1	3e-11	
1112	FOXN3	4e-11	
54664	TMEM106B	4e-11	
7514	XPO1	4e-11	
1408	CRY2	5e-11	
123096	SLC25A29	7e-11	
22796	COG2	7e-11	
3035	HARS1	1e-10	
3557	IL1RN	2e-10	
338657	CENATAC	2e-10	
153	ADRB1	2e-10	
1952	CELSR2	2e-10	
4629	MYH11	3e-10	
196383	RILPL2	3e-10	
4216	MAP3K4	3e-10	
55209	SETD5	3e-10	
54464	XRN1	4e-10	
23414	ZFPM2	4e-10	
10411	RAPGEF3	4e-10	
5725	PTBP1	8e-10	
3912	LAMB1	9e-10	
8701	DNAH11	9e-10	
64241	ABCG8	1e-09	
5862	RAB2A	1e-09	
54971	BANP	1e-09	
84059	ADGRV1	2e-09	
79658	ARHGAP10	2e-09	
57484	RNF150	2e-09	
80315	CPEB4	2e-09	
143384	CACUL1	2e-09	
100507650	RNF212B	2e-09	
23603	CORO1C	2e-09	
7629	ZNF76	2e-09	
55275	VPS53	2e-09	
4286	MITF	2e-09	
51096	UTP18	2e-09	
6558	SLC12A2	3e-09	
3925	STMN1	3e-09	
57509	MTUS1	3e-09	
51621	KLF13	4e-09	
6655	SOS2	4e-09	
60	ACTB	5e-09	
389136	VGLL3	5e-09	
158038	LINGO2	6e-09	
5520	PPP2R2A	6e-09	
51637	RTRAF	6e-09	
83938	LRMDA	6e-09	
1836	SLC26A2	7e-09	
5346	PLIN1	7e-09	
23604	DAPK2	9e-09	
8751	ADAM15	9e-09	
26959	HBP1	9e-09	
338707	B4GALNT4	9e-09	
64478	CSMD1	1e-08	
9879	DDX46	1e-08	
59352	LGR6	1e-08	
6239	RREB1	1e-08	
48	ACO1	1e-08	
10461	MERTK	1e-08	
22981	NINL	1e-08	
2900	GRIK4	1e-08	
4901	NRL	1e-08	
7325	UBE2E2	1e-08	
9064	MAP3K6	1e-08	
64121	RRAGC	1e-08	
5733	PTGER3	1e-08	
25825	BACE2	2e-08	
26040	SETBP1	2e-08	
151126	ZNF385B	2e-08	
23090	ZNF423	2e-08	
57121	LPAR5	2e-08	
1284	COL4A2	2e-08	
79932	KIAA0319L	2e-08	
686	BTD	3e-08	
4605	MYBL2	3e-08	
5024	P2RX3	3e-08	
3172	HNF4A	3e-08	
155061	ZNF746	4e-08	
7332	UBE2L3	4e-08	
84318	CCDC77	4e-08	
64847	SPATA20	4e-08	
64839	FBXL17	5e-08	
