Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	3.31e-184
4023	LPL	ENSG00000175445	1.5e-171
11183	MAP4K5	ENSG00000012983	8.01e-107
116519	APOA5	ENSG00000110243	2.08e-105
8882	ZPR1	ENSG00000109917	1.92e-101
84811	BUD13	ENSG00000137656	1.82e-90
338	APOB	ENSG00000084674	3.27e-87
9031	BAZ1B	ENSG00000009954	1.34e-62
1071	CETP	ENSG00000087237	7.6e-53
51129	ANGPTL4	ENSG00000167772	2.19e-52
84226	C2orf16	ENSG00000221843	9.540000000000001e-51
11321	GPN1	ENSG00000198522	1.39e-47
5049	PAFAH1B2	ENSG00000168092	8.54e-44
6580	SLC22A1	ENSG00000175003	2.21e-40
337	APOA4	ENSG00000110244	3.4e-36
1463	NCAN	ENSG00000130287	4.02e-36
348	APOE	ENSG00000130203	3.72e-34
8890	EIF2B4	ENSG00000115211	1.88e-30
26160	IFT172	ENSG00000138002	1.46e-28
146894	CD300LG	ENSG00000161649	1.2300000000000002e-21
27329	ANGPTL3	ENSG00000132855	2.13e-21
23173	METAP1	ENSG00000164024	6.61e-20
57159	TRIM54	ENSG00000138100	8.47e-20
5140	PDE3B	ENSG00000152270	5.26e-18
8884	SLC5A6	ENSG00000138074	5.73e-18
26762	HAVCR1	ENSG00000113249	1.24e-17
94039	ZNF101	ENSG00000181896	7.78e-16
84277	DNAJC30	ENSG00000176410	4.3e-14
221037	JMJD1C	ENSG00000171988	1.22e-13
113201	GOLM2	ENSG00000166734	3.34e-13
255738	PCSK9	ENSG00000169174	4.44e-13
94137	RP1L1	ENSG00000183638	2.27e-12
80212	CCDC92	ENSG00000275035	5.56e-12
350	APOH	ENSG00000091583	6.54e-12
5340	PLG	ENSG00000122194	3.23e-11
3626	INHBC	ENSG00000175189	7.12e-10
84456	L3MBTL3	ENSG00000198945	1.2e-09
196385	DNAH10	ENSG00000281935	1.4e-09
256006	ANKRD31	ENSG00000145700	1.99e-09
83650	SLC35G5	ENSG00000285084	4.73e-09
81579	PLA2G12A	ENSG00000123739	5.4e-09
