Entrez	Gene Symbol	P-value	Beta
9388	LIPG	5e-70	0.300253
4023	LPL	4e-65	0.073236
2646	GCKR	2e-47	0.0573987
85440	DOCK7	6e-35	0.0500326
3172	HNF4A	6.999999999999999e-30	0.128916
146894	CD300LG	4e-27	0.119999
51129	ANGPTL4	6e-26	0.146878
9415	FADS2	5e-24	0.0410495
2590	GALNT2	8e-20	0.0363555
57678	GPAM	2e-17	0.036789
64116	SLC39A8	2e-17	0.063093
7332	UBE2L3	6e-17	0.0425006
64757	MTARC1	6e-17	0.0355755
19	ABCA1	4e-16	0.0530158
3106	HLA-B	4e-16	0.0330692
57794	SUGP1	4e-16	0.0600626
5360	PLTP	8e-15	0.036774
29956	CERS2	5e-14	0.0353307
949	SCARB1	7e-14	0.0315131
28	ABO	3e-13	0.0366263
3931	LCAT	4e-13	0.0780673
7227	TRPS1	2e-12	0.0277841
220972	MARCHF8	2e-12	0.0328657
64771	ILRUN	4e-12	0.0424913
3123	HLA-DRB1	1e-11	0.030461
1742	DLG4	2e-11	0.194815
158219	TTC39B	3e-11	0.0373262
283446	MYO1H	4e-11	0.0256865
9489	PGS1	4e-11	0.0257489
55013	MCUB	3e-10	0.157645
55959	SULF2	4e-10	0.0281571
267	AMFR	7e-10	0.108501
134359	POC5	2e-09	0.0239128
80018	NAA25	2e-09	0.0236505
80790	CMIP	2e-09	0.0252709
8824	CES2	2e-08	0.0549375
23272	TASOR	3e-08	0.0218547
