Entrez	Gene Symbol	Ensembl ID	P-value
8458	TTF2	ENSG00000116830	1.59e-06
3984	LIMK1	ENSG00000106683	5.78e-06
55008	HERC6	ENSG00000138642	1.05e-05
79590	MRPL24	ENSG00000143314	2.09e-05
57722	IGDCC4	ENSG00000103742	2.52e-05
1787	TRDMT1	ENSG00000107614	2.58e-05
9353	SLIT2	ENSG00000145147	2.71e-05
94031	HTRA3	ENSG00000170801	3.22e-05
3607	FOXK2	ENSG00000141568	3.53e-05
79065	ATG9A	ENSG00000198925	3.94e-05
6548	SLC9A1	ENSG00000090020	3.95e-05
81318	OR4A5	ENSG00000221840	3.97e-05
728568	C12orf73	ENSG00000204954	3.98e-05
23452	ANGPTL2	ENSG00000136859	4.94e-05
54952	TRNAU1AP	ENSG00000180098	5.33e-05
55068	ENOX1	ENSG00000120658	5.47e-05
7581	ZNF33A	ENSG00000189180	6.1e-05
1411	CRYBA1	ENSG00000108255	7.97e-05
719	C3AR1	ENSG00000171860	7.97e-05
64963	MRPS11	ENSG00000181991	8.07e-05
148789	B3GALNT2	ENSG00000282880	8.83e-05
7029	TFDP2	ENSG00000114126	9.33e-05
