Entrez	Gene Symbol	P-value	Beta
57211	ADGRG6	8e-227	
79875	THSD4	5e-197	
255743	NPNT	4e-181	
3360	HTR4	4e-146	
10144	FAM13A	2e-94	
8872	CDC123	1e-92	
84071	ARMC2	4e-80	
3672	ITGA1	8e-59	
4324	MMP15	3e-56	
85464	SSH2	5.9999999999999996e-55	
3790	KCNS3	7e-51	
8425	LTBP4	4e-48	
83890	SPATA9	5e-46	
255426	RASGEF1C	5e-46	
5727	PTCH1	9e-46	
57188	ADAMTSL3	4e-44	
60678	EEFSEC	2e-43	
652	BMP4	1e-41	
56479	KCNQ5	1e-41	
6239	RREB1	5e-41	
154	ADRB2	9e-39	
57616	TSHZ3	2e-37	
23245	ASTN2	5e-35	
146279	TEKT5	6e-34	
169792	GLIS3	5e-33	
196951	FAM227B	8e-33	
5691	PSMB3	9.999999999999999e-33	
51332	SPTBN5	1.9999999999999998e-32	
7145	TNS1	6.0000000000000005e-31	
27303	RBMS3	3e-30	
51232	CRIM1	1.0000000000000001e-29	
7042	TGFB2	1.0000000000000001e-29	
4035	LRP1	6e-29	
55532	SLC30A10	9.999999999999999e-29	
4015	LOX	9.999999999999999e-29	
685	BTC	1.9999999999999997e-28	
7049	TGFBR3	6e-28	
50863	NTM	7e-28	
4330	MN1	1e-27	
9828	ARHGEF17	7e-27	
7871	SLMAP	9e-27	
27436	EML4	9.999999999999999e-27	
55785	FGD6	1.9999999999999998e-26	
83988	NCALD	6e-26	
2202	EFEMP1	5e-24	
92737	DNER	6e-24	
51534	VTA1	6e-24	
3705	ITPK1	7.000000000000001e-24	
1832	DSP	1.0000000000000001e-23	
54828	BCAS3	1.0000000000000001e-23	
83872	HMCN1	3e-23	
83938	LRMDA	1e-21	
63892	THADA	1e-21	
54848	ARHGEF38	1e-21	
148479	PHF13	2e-21	
26112	CCDC69	2e-21	
286097	MICU3	2e-21	
8224	SYN3	3e-21	
2267	FGL1	6e-21	
9686	VGLL4	1e-20	
140628	GATA5	2e-20	
3221	HOXC4	3e-20	
81578	COL21A1	3e-20	
860	RUNX2	4e-20	
1293	COL6A3	7e-20	
64375	IKZF4	1e-19	
4010	LMX1B	1e-19	
23293	SMG6	2e-19	
8170	SLC14A2	2e-19	
26059	ERC2	3e-19	
339287	MSL1	3e-19	
64927	TTC23	3e-19	
253782	CERS6	4e-19	
6469	SHH	4e-19	
90427	BMF	5e-19	
776	CACNA1D	6e-19	
85004	RERG	6e-19	
55691	FRMD4A	7e-19	
91	ACVR1B	8e-19	
10327	AKR1A1	1e-18	
23085	ERC1	1e-18	
5929	RBBP5	2e-18	
79670	TUT7	7e-18	
9902	MRC2	7e-18	
55617	TASP1	8e-18	
84168	ANTXR1	8e-18	
84898	PLXDC2	9e-18	
9644	SH3PXD2A	1e-17	
64778	FNDC3B	2e-17	
6660	SOX5	2e-17	
800	CALD1	4e-17	
7476	WNT7A	5e-17	
10395	DLC1	8e-17	
375748	ERCC6L2	1e-16	
9846	GAB2	2e-16	
4717	NDUFC1	2e-16	
80144	FRAS1	2e-16	
84959	UBASH3B	3e-16	
54584	GNB1L	4e-16	
653509	SFTPA1	4e-16	
832	CAPZB	5e-16	
221037	JMJD1C	6e-16	
3646	EIF3E	9e-16	
