Entrez	Gene Symbol	Ensembl ID	P-value
6535	SLC6A8	ENSG00000130821	8.62e-07
7739	ZNF185	ENSG00000147394	5.64e-06
170960	ZNF721	ENSG00000182903	1.71e-05
494115	RBMXL1	ENSG00000213516	2.1e-05
1495	CTNNA1	ENSG00000044115	2.17e-05
90293	KLHL13	ENSG00000003096	2.42e-05
79633	FAT4	ENSG00000196159	4.06e-05
22980	TCF25	ENSG00000141002	6.73e-05
26190	FBXW2	ENSG00000119402	7.35e-05
56302	TRPV5	ENSG00000274348	7.62e-05
8856	NR1I2	ENSG00000144852	8.66e-05
3617	IMPG1	ENSG00000112706	8.83e-05
79727	LIN28A	ENSG00000131914	9.18e-05
10844	TUBGCP2	ENSG00000130640	9.32e-05
