Entrez	Gene Symbol	Ensembl ID	P-value
338	APOB	ENSG00000084674	8.620000000000001e-122
348	APOE	ENSG00000130203	3.17e-99
345	APOC3	ENSG00000110245	1.77e-57
1071	CETP	ENSG00000087237	5.34e-55
255738	PCSK9	ENSG00000169174	3.8e-53
4023	LPL	ENSG00000175445	2.68e-39
3990	LIPC	ENSG00000166035	3.52e-38
53345	TM6SF2	ENSG00000213996	3.37e-33
11183	MAP4K5	ENSG00000012983	2.21e-32
8882	ZPR1	ENSG00000109917	1.47e-30
84811	BUD13	ENSG00000137656	1.89e-27
1463	NCAN	ENSG00000130287	6.460000000000001e-27
3949	LDLR	ENSG00000130164	7.830000000000001e-26
23460	ABCA6	ENSG00000154262	1.07e-24
26762	HAVCR1	ENSG00000113249	1.49e-21
2524	FUT2	ENSG00000176920	1.71e-20
27329	ANGPTL3	ENSG00000132855	3e-19
728780	ANKDD1B	ENSG00000189045	2.16e-18
10087	CERT1	ENSG00000113163	1.02e-16
78992	YIPF2	ENSG00000130733	1.23e-16
84226	C2orf16	ENSG00000221843	1.99e-16
11321	GPN1	ENSG00000198522	6.25e-15
284358	MAMSTR	ENSG00000176909	7.49e-15
6580	SLC22A1	ENSG00000175003	1.07e-14
23461	ABCA5	ENSG00000154265	2.44e-14
256006	ANKRD31	ENSG00000145700	4.78e-14
6927	HNF1A	ENSG00000135100	6.22e-14
26291	FGF21	ENSG00000105550	7.08e-14
64241	ABCG8	ENSG00000143921	6.1e-13
94039	ZNF101	ENSG00000181896	6.93e-13
64240	ABCG5	ENSG00000138075	7.4e-13
54854	FAM83E	ENSG00000105523	2.15e-12
51129	ANGPTL4	ENSG00000167772	5.33e-12
9388	LIPG	ENSG00000101670	4.18e-11
587	BCAT2	ENSG00000105552	4.28e-11
54905	CYP2W1	ENSG00000073067	1.02e-10
85363	TRIM5	ENSG00000132256	2.04e-10
23173	METAP1	ENSG00000164024	2.05e-10
3837	KPNB1	ENSG00000108424	3.69e-10
134359	POC5	ENSG00000152359	8.37e-10
337	APOA4	ENSG00000110244	9.46e-10
23624	CBLC	ENSG00000142273	4.35e-09
4299	AFF1	ENSG00000172493	6.06e-09
