Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
587	BCAT2	ENSG00000105552	7.1e-85
4023	LPL	ENSG00000175445	1.42e-78
23624	CBLC	ENSG00000142273	4.86e-72
11183	MAP4K5	ENSG00000012983	2.36e-60
51085	MLXIPL	ENSG00000009950	9.89e-45
8882	ZPR1	ENSG00000109917	1.61e-42
345	APOC3	ENSG00000110245	1.24e-40
84811	BUD13	ENSG00000137656	1.53e-39
9031	BAZ1B	ENSG00000009954	3.9300000000000005e-37
51129	ANGPTL4	ENSG00000167772	1.21e-34
23173	METAP1	ENSG00000164024	2.38e-34
3990	LIPC	ENSG00000166035	1.3500000000000002e-32
255738	PCSK9	ENSG00000169174	3.28e-32
5049	PAFAH1B2	ENSG00000168092	4.67e-29
337	APOA4	ENSG00000110244	2.82e-27
84226	C2orf16	ENSG00000221843	9.990000000000002e-27
11321	GPN1	ENSG00000198522	1.84e-25
113201	GOLM2	ENSG00000166734	7.33e-23
8890	EIF2B4	ENSG00000115211	2.83e-20
26160	IFT172	ENSG00000138002	6.72e-20
338	APOB	ENSG00000084674	6.76e-18
125931	CEACAM20	ENSG00000273777	1.12e-17
146894	CD300LG	ENSG00000161649	8.39e-16
116519	APOA5	ENSG00000110243	1.29e-15
221037	JMJD1C	ENSG00000171988	1.92e-15
3931	LCAT	ENSG00000213398	4.29e-15
3949	LDLR	ENSG00000130164	3.95e-14
25764	HYPK	ENSG00000242028	1.06e-12
161497	STRC	ENSG00000242866	2.78e-12
2923	PDIA3	ENSG00000167004	4.73e-12
117155	CATSPER2	ENSG00000166762	8e-12
80237	ELL3	ENSG00000128886	9.72e-12
9836	LCMT2	ENSG00000168806	1.21e-11
2696	GIPR	ENSG00000010310	2.24e-11
64241	ABCG8	ENSG00000143921	1.62e-10
343263	MYBPHL	ENSG00000221986	2.04e-10
7158	TP53BP1	ENSG00000067369	2.09e-10
57159	TRIM54	ENSG00000138100	3.29e-10
5140	PDE3B	ENSG00000152270	3.62e-10
64240	ABCG5	ENSG00000138075	3.54e-09
83706	FERMT3	ENSG00000149781	3.74e-09
134359	POC5	ENSG00000152359	4.31e-09
84277	DNAJC30	ENSG00000176410	4.69e-09
64116	SLC39A8	ENSG00000138821	5.67e-09
57678	GPAM	ENSG00000119927	7.23e-09
7771	ZNF112	ENSG00000062370	7.67e-09
1374	CPT1A	ENSG00000110090	9.65e-09
353355	ZNF233	ENSG00000159915	9.73e-09
7772	ZNF229	ENSG00000278318	8.84e-07
