Entrez	Gene Symbol	P-value	Beta
6708	SPTA1	0.0	0.10043947
56952	PRTFDC1	0.0	0.10250961
54498	SMOX	0.0	0.18468663
25893	TRIM58	6e-290	0.13754018
286	ANK1	1e-208	0.10877445
7866	IFRD2	3e-191	0.087263554
3098	HK1	7e-169	0.09962675
25959	KANK2	5e-166	0.110534884
54805	CNNM2	6e-156	0.061232675
54855	TENT5C	4e-132	0.08413074
163	AP2B1	8e-118	0.13537724
6521	SLC4A1	3e-103	0.05353791
896	CCND3	4e-101	0.05836414
164656	TMPRSS6	2e-83	0.043871302
283450	HECTD4	1.0000000000000001e-72	0.07232825
9968	MED12	5.999999999999999e-70	0.035220016
165324	UBXN2A	3e-68	0.06091403
91300	R3HDM4	8e-68	0.042530984
388588	SMIM1	1e-64	0.04535328
5313	PKLR	2e-64	0.35764667
5193	PEX12	1e-62	0.053171404
348	APOE	2e-62	0.06874552
2646	GCKR	2e-61	0.03778806
6710	SPTB	3e-58	0.03928328
27102	EIF2AK1	1e-55	0.08657621
55544	RBM38	2e-55	0.04880457
8877	SPHK1	4e-52	0.034771994
220972	MARCHF8	8e-51	0.036064308
57153	SLC44A2	3e-50	0.040535726
55870	ASH1L	5e-50	0.066349365
10107	TRIM10	2.0000000000000003e-49	0.041531093
10058	ABCB6	2e-48	0.13456193
51085	MLXIPL	2e-46	0.047066115
8328	GFI1B	5.0000000000000004e-45	0.06697067
8882	ZPR1	2e-43	0.045497097
85413	SLC22A16	5e-42	0.0355606
8780	RIOK3	2e-41	0.19562428
10788	IQGAP2	2e-41	0.07267985
2766	GMPR	1e-40	0.3766518
7227	TRPS1	3e-39	0.032696746
9775	EIF4A3	2e-38	0.029632654
27158	NDOR1	3e-38	0.042988017
7036	TFR2	8e-38	0.03025388
23585	TMEM50A	3e-37	0.19474392
57664	PLEKHA4	2e-36	0.03604413
83660	TLN2	1e-35	0.031397447
10025	MED16	6e-35	0.038353145
23645	PPP1R15A	2.0000000000000003e-34	0.0819029
6006	RHCE	3e-33	0.038129624
7332	UBE2L3	7e-33	0.033928096
23075	SWAP70	4.999999999999999e-32	0.027666075
10801	SEPTIN9	6e-32	0.02628162
147138	TMC8	5e-31	0.23243135
6764	DENND2B	6.999999999999999e-30	0.025498603
759	CA1	9e-30	0.025701186
9780	PIEZO1	3e-29	0.33201006
64795	RMND5A	7.000000000000001e-29	0.026884355
857	CAV1	1.9999999999999997e-28	0.040418126
8019	BRD3	5e-28	0.027755214
26046	LTN1	2e-27	0.034110095
8683	SRSF9	2e-27	0.041800324
23230	VPS13A	2e-27	0.029842194
22904	SBNO2	4e-27	0.029007489
55252	ASXL2	4e-27	0.024209691
147339	ARK2N	9.999999999999999e-27	0.02419134
11177	BAZ1A	1.9999999999999998e-26	0.039615173
4650	MYO9B	1.9999999999999998e-26	0.025963383
92521	SPECC1	4.9999999999999996e-26	0.02356905
28969	BZW2	6e-26	0.025694475
2035	EPB41	6e-25	0.02286579
55466	DNAJA4	5e-24	0.08008791
55833	UBAP2	6e-24	0.023794271
3040	HBA2	2.0000000000000002e-23	0.1430255
9911	TMCC2	2.0000000000000002e-23	0.022644015
4023	LPL	3e-23	0.024628825
50650	ARHGEF3	5e-23	0.022512268
10393	ANAPC10	5e-23	0.03641202
129080	EMID1	9.000000000000001e-23	0.022186268
7965	AIMP2	1e-22	0.022166329
91748	MIDEAS	2e-22	0.09465907
8578	SCARF1	2e-22	0.022554193
55175	KLHL11	2e-22	0.03818132
23205	ACSBG1	2e-22	0.02732575
92346	C1orf105	2e-22	0.021674475
867	CBL	4e-22	0.026270475
84196	USP48	5e-22	0.02162334
2317	FLNB	2e-21	0.022901604
9091	PIGQ	2e-21	0.021755718
116028	RMI2	2e-21	0.023795607
55532	SLC30A10	2e-21	0.026537584
342618	SLFN14	3e-21	0.050837163
3182	HNRNPAB	3e-21	0.039344925
81027	TUBB1	4e-21	0.04913767
8131	NPRL3	8e-21	0.023368804
4642	MYO1D	1e-20	0.026659383
29091	STXBP6	1e-20	0.021337865
3308	HSPA4	4e-20	0.03568806
10095	ARPC1B	4e-20	0.053566698
9100	USP10	4e-20	0.024765372
8455	ATRN	5e-20	0.021074345
9960	USP3	9e-20	0.02151762
8277	TKTL1	1e-19	0.02135395
7145	TNS1	2e-19	0.021099849
9885	OSBPL2	5e-19	0.019860089
388931	MFSD2B	6e-19	0.024909804
2138	EYA1	7e-19	0.022747941
7037	TFRC	2e-18	0.024431977
161882	ZFPM1	2e-18	0.03345561
11322	TMC6	2e-18	0.030914826
11328	FKBP9	4e-18	0.022445485
63893	UBE2O	5e-18	0.08448813
162	AP1B1	5e-18	0.021729836
2222	FDFT1	7e-18	0.022477312
148823	GCSAML	7e-18	0.037321977
3042	HBM	1e-17	0.024088137
3839	KPNA3	1e-17	0.021853149
1523	CUX1	4e-17	0.13965707
2309	FOXO3	4e-17	0.025473922
23250	ATP11A	4e-17	0.033254474
1950	EGF	4e-17	0.019293142
490	ATP2B1	5e-17	0.02514498
10327	AKR1A1	6e-17	0.019052291
23179	RGL1	1e-16	0.018551294
8660	IRS2	2e-16	0.01908515
