Entrez	Gene Symbol	P-value	Beta
5029	P2RY2	6e-102	
2078	ERG	1e-70	
1053	CEBPE	2e-69	
51185	CRBN	1e-59	
115727	RASGRP4	9e-51	
8826	IQGAP1	4.0000000000000005e-49	
7791	ZYX	9e-48	
4299	AFF1	7e-41	
9586	CREB5	9e-41	
5929	RBBP5	1e-38	
284805	C20orf203	3.9999999999999997e-32	
2131	EXT1	3.0000000000000003e-31	
399939	TRIM49D1	4e-31	
3092	HIP1	3e-26	
54518	APBB1IP	3e-26	
58513	EPS15L1	9.000000000000001e-23	
5000	ORC4	2e-22	
2029	ENSA	4e-22	
79895	ATP8B4	1e-20	
3579	CXCR2	3e-20	
9679	FAM53B	5e-20	
79966	SCD5	8e-19	
861	RUNX1	1e-18	
51291	GMIP	2e-18	
2215	FCGR3B	4e-17	
7529	YWHAB	5e-17	
8794	TNFRSF10C	5e-17	
10320	IKZF1	6e-17	
5728	PTEN	1e-16	
113263	GLCCI1	2e-16	
10581	IFITM2	3e-16	
2528	FUT6	4e-16	
3575	IL7R	4e-16	
2322	FLT3	1e-15	
3676	ITGA4	2e-15	
29125	C11orf21	3e-15	
4363	ABCC1	8e-15	
604	BCL6	5e-14	
11113	CIT	6e-14	
945	CD33	1e-13	
8477	GPR65	6e-13	
22856	CHSY1	7e-13	
57707	MEAK7	8e-13	
90459	ERI1	1e-12	
4055	LTBR	3e-12	
2308	FOXO1	4e-12	
4144	MAT2A	8e-12	
29091	STXBP6	6e-11	
7704	ZBTB16	7e-11	
5062	PAK2	9e-11	
825	CAPN3	1e-10	
5329	PLAUR	1e-10	
23199	GSE1	2e-10	
3717	JAK2	2e-10	
60468	BACH2	2e-10	
51196	PLCE1	3e-10	
105371893	SLC9A3R1-AS1	3e-10	
51530	ZC3HC1	4e-10	
5922	RASA2	5e-10	
206358	SLC36A1	6e-10	
6583	SLC22A4	1e-09	
79890	RIN3	2e-09	
23569	PADI4	2e-09	
9559	VPS26A	3e-09	
30008	EFEMP2	3e-09	
54838	WBP1L	3e-09	
421	ARVCF	3e-09	
23495	TNFRSF13B	3e-09	
948	CD36	3e-09	
