Entrez	Gene Symbol	P-value	Beta
3117	HLA-DQA1	9e-12	0.0937
57819	LSM2	2e-10	0.0847
717	C2	3e-09	0.0882
5089	PBX2	5e-09	0.0694
6891	TAP2	3e-08	0.0829
84883	AIFM2	1e-06	0.0973
7132	TNFRSF1A	1e-06	0.0436
84951	TNS4	1e-06	0.0783
9063	PIAS2	1e-06	0.1852
29993	PACSIN1	2e-06	0.1659
10905	MAN1A2	3e-06	0.044
3382	ICA1	5e-06	0.4202
8633	UNC5C	5e-06	0.0478
79657	RPAP3	6e-06	0.1262
23654	PLXNB2	6e-06	0.0982
109	ADCY3	6e-06	0.1996
9760	TOX	6e-06	0.0409
57604	TRMT9B	7e-06	0.0507
2527	FUT5	7e-06	0.1859
340895	MALRD1	8e-06	0.243
