Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	7.929999999999999e-216
338	APOB	ENSG00000084674	2.7800000000000003e-123
1071	CETP	ENSG00000087237	3.75e-97
345	APOC3	ENSG00000110245	8.87e-76
255738	PCSK9	ENSG00000169174	1.53e-58
4023	LPL	ENSG00000175445	3.15e-47
116519	APOA5	ENSG00000110243	8.42e-35
8882	ZPR1	ENSG00000109917	4.33e-32
84811	BUD13	ENSG00000137656	1.43e-27
3949	LDLR	ENSG00000130164	6.280000000000001e-26
23624	CBLC	ENSG00000142273	1.68e-23
84226	C2orf16	ENSG00000221843	8.969999999999999e-23
23460	ABCA6	ENSG00000154262	1.41e-21
11321	GPN1	ENSG00000198522	6.040000000000001e-21
78992	YIPF2	ENSG00000130733	1.2e-20
26762	HAVCR1	ENSG00000113249	6.42e-20
256006	ANKRD31	ENSG00000145700	3.99e-18
728780	ANKDD1B	ENSG00000189045	7.27e-18
10087	CERT1	ENSG00000113163	6.29e-17
27329	ANGPTL3	ENSG00000132855	2.23e-15
51085	MLXIPL	ENSG00000009950	5.41e-15
51129	ANGPTL4	ENSG00000167772	6.73e-15
6580	SLC22A1	ENSG00000175003	3.5e-14
343263	MYBPHL	ENSG00000221986	5.3e-14
94039	ZNF101	ENSG00000181896	6.89e-14
64241	ABCG8	ENSG00000143921	8.87e-14
2524	FUT2	ENSG00000176920	9.33e-14
64240	ABCG5	ENSG00000138075	1.1e-13
9031	BAZ1B	ENSG00000009954	4.38e-13
23461	ABCA5	ENSG00000154265	1.52e-12
5817	PVR	ENSG00000073008	3.99e-12
5049	PAFAH1B2	ENSG00000168092	4.35e-12
8890	EIF2B4	ENSG00000115211	4.55e-12
337	APOA4	ENSG00000110244	9.35e-12
169436	STKLD1	ENSG00000281245	1.94e-11
3837	KPNB1	ENSG00000108424	2.03e-11
4018	LPA	ENSG00000198670	5.19e-11
5335	PLCG1	ENSG00000124181	7.31e-11
26160	IFT172	ENSG00000138002	1.36e-10
134359	POC5	ENSG00000152359	2.21e-10
1952	CELSR2	ENSG00000143126	4.43e-10
57159	TRIM54	ENSG00000138100	2.51e-09
284358	MAMSTR	ENSG00000176909	3.25e-09
10072	DPP3	ENSG00000254986	3.64e-09
8884	SLC5A6	ENSG00000138074	6.01e-09
114609	TIRAP	ENSG00000150455	6.42e-09
284612	SYPL2	ENSG00000143028	6.64e-09
55692	LUC7L	ENSG00000007392	4.53e-07
