Entrez	Gene Symbol	P-value	Beta
3117	HLA-DQA1	1e-196	1.31
1493	CTLA4	2e-74	1.18
10451	VAV3	4e-52	1.25
60468	BACH2	5.999999999999999e-42	1.1363636
6775	STAT4	5.0000000000000005e-39	1.15
4026	LPP	1e-37	1.13
8635	RNASET2	2e-37	1.1363636
84159	ARID5B	2e-31	1.14
114904	C1QTNF6	3e-30	1.11
221178	SPATA13	2.0000000000000002e-23	1.1
7173	TPO	1e-21	1.09
10125	RASGRP1	9e-18	1.09
6506	SLC1A2	2e-17	1.08
9744	ACAP1	1e-15	1.09
30009	TBX21	3e-15	1.09
29121	CLEC2D	9e-15	1.09
64135	IFIH1	1e-14	1.0752687
113	ADCY7	1e-14	1.46
3662	IRF4	3e-14	1.07
219790	RTKN2	1e-13	1.07
7297	TYK2	8e-13	1.1764705
7038	TG	1e-12	1.07
5878	RAB5C	1e-12	1.09
260425	MAGI3	2e-12	1.22
7098	TLR3	7e-12	1.0752687
473	RERE	7e-12	1.06
8840	CCN4	8e-12	1.0638298
9844	ELMO1	1e-11	1.1
9047	SH2D2A	1e-11	1.07
128178	EDARADD	2e-11	1.06
8764	TNFRSF14	2e-11	1.09
2065	ERBB3	2e-11	1.06
4482	MSRA	3e-11	1.0638298
51300	TIMMDC1	3e-11	1.08
814	CAMK4	3e-11	1.12
3661	IRF3	4e-11	1.0638298
5890	RAD51B	4e-11	1.0638298
10666	CD226	5e-11	1.06
1524	CX3CR1	1e-10	1.08
3633	INPP5B	2e-10	1.0638298
919	CD247	3e-10	1.06
50852	TRAT1	4e-10	1.0638298
23533	PIK3R5	4e-10	1.0869565
3716	JAK1	5e-10	1.098901
5862	RAB2A	5e-10	1.06
64599	GIGYF1	7e-10	1.098901
2534	FYN	8e-10	1.0526316
59338	PLEKHA1	8e-10	1.0526316
6760	SS18	1e-09	1.0638298
87178	PNPT1	4e-09	1.11
10846	PDE10A	4e-09	1.0638298
24145	PANX1	5e-09	1.1111112
1776	DNASE1L3	9e-09	1.1
10581	IFITM2	9e-09	1.05
942	CD86	3e-08	1.1
