Entrez	Gene Symbol	Ensembl ID	P-value
5871	MAP4K2	ENSG00000168067	1.87e-16
64599	GIGYF1	ENSG00000146830	1.02e-09
57153	SLC44A2	ENSG00000129353	2.32e-06
114793	FMNL2	ENSG00000157827	4.76e-06
54443	ANLN	ENSG00000011426	5.68e-06
3172	HNF4A	ENSG00000101076	6.15e-06
130507	UBR3	ENSG00000144357	1.29e-05
27097	TAF5L	ENSG00000135801	1.33e-05
164	AP1G1	ENSG00000166747	1.62e-05
51092	SIDT2	ENSG00000149577	1.64e-05
23112	TNRC6B	ENSG00000100354	1.72e-05
57565	KLHL14	ENSG00000197705	1.77e-05
116154	PHACTR3	ENSG00000087495	1.81e-05
51052	PRLH	ENSG00000071677	1.97e-05
2026	ENO2	ENSG00000111674	2.05e-05
84875	PARP10	ENSG00000178685	2.64e-05
170961	ANKRD24	ENSG00000089847	2.64e-05
2318	FLNC	ENSG00000128591	2.78e-05
55689	YEATS2	ENSG00000163872	2.98e-05
146956	EME1	ENSG00000154920	4.2e-05
8859	STK19	ENSG00000236250	4.33e-05
3177	SLC29A2	ENSG00000174669	4.42e-05
55582	KIF27	ENSG00000165115	4.48e-05
389840	MAP3K15	ENSG00000180815	4.59e-05
152815	THAP6	ENSG00000174796	4.61e-05
51559	NT5DC3	ENSG00000111696	4.76e-05
5122	PCSK1	ENSG00000175426	5.13e-05
93210	PGAP3	ENSG00000161395	5.16e-05
8999	CDKL2	ENSG00000138769	5.27e-05
282809	POC1B	ENSG00000139323	5.3e-05
6383	SDC2	ENSG00000169439	5.96e-05
54964	C1orf56	ENSG00000143443	6.29e-05
8260	NAA10	ENSG00000102030	6.45e-05
80737	VWA7	ENSG00000238203	6.72e-05
610	HCN2	ENSG00000099822	7.24e-05
8237	USP11	ENSG00000102226	7.26e-05
9066	SYT7	ENSG00000011347	7.27e-05
2186	BPTF	ENSG00000171634	7.43e-05
64223	MLST8	ENSG00000167965	7.46e-05
22835	ZFP30	ENSG00000120784	8e-05
1572	CYP2F1	ENSG00000197446	8.07e-05
169026	SLC30A8	ENSG00000164756	8.18e-05
54805	CNNM2	ENSG00000148842	9.04e-05
1496	CTNNA2	ENSG00000066032	9.14e-05
