Entrez	Gene Symbol	P-value	Beta
8826	IQGAP1	2e-73	0.04022897
5029	P2RY2	4e-70	0.0992903
7791	ZYX	4e-55	0.03889878
1021	CDK6	9.999999999999999e-55	0.05924341
115727	RASGRP4	1e-53	0.10282001
23228	PLCL2	7e-49	0.039579988
1053	CEBPE	3e-39	0.030186955
3092	HIP1	5e-36	0.0281623
2215	FCGR3B	1e-35	0.07219564
56926	NCLN	5e-34	0.17353141
25778	DSTYK	1e-33	0.027988406
4299	AFF1	6.999999999999999e-30	0.032255795
2334	AFF2	9.999999999999999e-29	0.022485832
84106	PRAM1	6e-28	0.032580763
4353	MPO	4.9999999999999996e-26	0.09249616
55248	PACC1	9e-26	0.025815772
284805	C20orf203	2e-22	0.03168959
7529	YWHAB	1e-21	0.02423194
23313	KIAA0930	2e-20	0.020704396
10320	IKZF1	8e-20	0.032796346
2920	CXCL2	3e-19	0.020332322
1669	DEFA4	8e-19	0.021167787
3772	KCNJ15	9e-19	0.020385135
2212	FCGR2A	2e-18	0.019701969
4025	LPO	4e-18	0.16889374
51185	CRBN	2e-17	0.025684288
3568	IL5RA	3e-17	0.019010695
51291	GMIP	3e-17	0.021589898
54518	APBB1IP	3e-17	0.019187644
221037	JMJD1C	3e-17	0.018828047
121260	SLC15A4	5e-17	0.019320006
2581	GALC	8e-17	0.018776897
604	BCL6	9e-17	0.020647027
23569	PADI4	3e-16	0.018993529
206358	SLC36A1	6e-15	0.017580304
26127	FGFR1OP2	1e-14	0.02965953
54878	DPP8	7e-14	0.017399445
2595	GANC	1e-13	0.024558721
54852	PAQR5	1e-13	0.01738126
4363	ABCC1	1e-13	0.017426979
113263	GLCCI1	1e-13	0.035284836
2528	FUT6	1e-13	0.018658858
4790	NFKB1	3e-13	0.016551338
54806	AHI1	1e-12	0.015930975
79895	ATP8B4	1e-12	0.015932838
6786	STIM1	2e-12	0.01589519
92797	HELB	4e-12	0.015446305
161882	ZFPM1	4e-12	0.015623624
1859	DYRK1A	2e-11	0.02316007
84456	L3MBTL3	2e-11	0.06780834
1178	CLC	3e-11	0.09316432
11186	RASSF1	3e-11	0.014740114
6711	SPTBN1	4e-11	0.028234074
23199	GSE1	4e-11	0.08631075
10970	CKAP4	5e-11	0.01991819
8807	IL18RAP	7e-11	0.014517507
9679	FAM53B	1e-10	0.014878198
1075	CTSC	2e-10	0.02443766
4173	MCM4	2e-10	0.02021599
399939	TRIM49D1	2e-10	0.016062586
1611	DAP	2e-10	0.016343128
861	RUNX1	3e-10	0.047225703
10044	SH2D3C	3e-10	0.014177375
80232	WDR26	4e-10	0.017140018
5778	PTPN7	5e-10	0.023192514
10139	ARFRP1	6e-10	0.1124092
9911	TMCC2	6e-10	0.025670934
200734	SPRED2	8e-10	0.013909379
57699	CPNE5	8e-10	0.1099745
25903	OLFML2B	9e-10	0.059963137
161145	TMEM229B	1e-09	0.013451946
1508	CTSB	1e-09	0.013636785
83938	LRMDA	1e-09	0.035492204
6372	CXCL6	1e-09	0.013616366
221692	PHACTR1	2e-09	0.014514345
978	CDA	3e-09	0.013994854
9586	CREB5	4e-09	0.014472335
10057	ABCC5	4e-09	0.013086403
93129	ORAI3	6e-09	0.29530644
57085	AGTRAP	7e-09	0.018075962
