Entrez	Gene Symbol	P-value	Beta
8809	IL18R1	7.999999999999999e-290	
861	RUNX1	5e-135	
23274	CLEC16A	1e-118	
596	BCL2	4e-80	
60468	BACH2	4e-79	
57541	ZNF398	3e-77	
80762	NDFIP1	4e-76	
2029	ENSA	6e-64	
1902	LPAR1	2.9999999999999998e-55	
55770	EXOC2	2.9999999999999998e-55	
1053	CEBPE	3.9999999999999995e-54	
54518	APBB1IP	3e-53	
10581	IFITM2	3e-52	
1021	CDK6	5e-51	
3566	IL4R	2e-48	
10394	PRG3	3e-48	
3568	IL5RA	8e-47	
8061	FOSL1	1e-46	
8794	TNFRSF10C	3e-46	
51676	ASB2	4e-46	
5468	PPARG	2e-44	
23185	LARP4B	9e-44	
57511	COG6	5e-40	
6778	STAT6	8.000000000000001e-39	
549	AUH	2e-38	
4088	SMAD3	3e-38	
2186	BPTF	8e-38	
3717	JAK2	1e-37	
5728	PTEN	7e-37	
161882	ZFPM1	9e-37	
81858	SHARPIN	1e-36	
578	BAK1	5e-36	
4345	CD200	1e-35	
23526	ARHGAP45	1e-35	
3069	HDLBP	1e-35	
59269	HIVEP3	5e-35	
9844	ELMO1	8e-35	
3635	INPP5D	1e-33	
1795	DOCK3	3e-33	
337867	UBAC2	7e-33	
472	ATM	8e-33	
23308	ICOSLG	9e-33	
55809	TRERF1	9.999999999999999e-33	
4026	LPP	9.999999999999999e-33	
151056	PLB1	6e-32	
2687	GGT5	6e-32	
22806	IKZF3	1e-31	
5869	RAB5B	4e-31	
55636	CHD7	8e-31	
5293	PIK3CD	3e-30	
3716	JAK1	1.0000000000000001e-29	
79890	RIN3	2.0000000000000002e-29	
4137	MAPT	3e-29	
2720	GLB1	5e-28	
64682	ANAPC1	6e-28	
473	RERE	6e-28	
3560	IL2RB	9e-28	
22823	MTF2	1e-27	
5275	SERPINB13	1.9999999999999998e-26	
2625	GATA3	3e-25	
146198	ZFP90	3e-25	
10320	IKZF1	6e-25	
58513	EPS15L1	7.9999999999999985e-25	
2313	FLI1	8.000000000000001e-24	
3559	IL2RA	8.000000000000001e-24	
2731	GLDC	1.0000000000000001e-23	
9448	MAP4K4	1.0000000000000001e-23	
10301	DLEU1	2.0000000000000002e-23	
8019	BRD3	3e-23	
124540	MSI2	4.0000000000000004e-23	
23624	CBLC	4.0000000000000004e-23	
196	AHR	6e-23	
651746	ANKRD33B	7.000000000000001e-23	
1437	CSF2	9.000000000000001e-23	
5781	PTPN11	1e-22	
23264	ZC3H7B	2e-22	
1870	E2F2	2e-22	
84969	TOX2	4e-22	
146894	CD300LG	8e-22	
7133	TNFRSF1B	8e-22	
22863	ATG14	1e-21	
10636	RGS14	1e-21	
1269	CNR2	1e-21	
131450	CD200R1	2e-21	
55892	MYNN	2e-21	
55294	FBXW7	3e-21	
27439	TMEM121B	7e-21	
7132	TNFRSF1A	1e-20	
7292	TNFSF4	5e-20	
8882	ZPR1	6e-20	
340665	CYP26C1	7e-20	
940	CD28	9e-20	
84166	NLRC5	1e-19	
1859	DYRK1A	3e-19	
5770	PTPN1	4e-19	
10198	MPHOSPH9	7e-19	
11262	SP140	8e-19	
6311	ATXN2	1e-18	
3026	HABP2	2e-18	
864	RUNX3	2e-18	
200734	SPRED2	2e-18	
55196	RESF1	4e-18	
23199	GSE1	4e-18	
3727	JUND	5e-18	
10666	CD226	8e-18	
115727	RASGRP4	1e-17	
10767	HBS1L	1e-17	
4092	SMAD7	1e-17	
54491	OTULINL	2e-17	
80008	TMEM156	2e-17	
23176	SEPTIN8	5e-17	
581	BAX	5e-17	
29091	STXBP6	7e-17	
6238	RRBP1	7e-17	
1373	CPS1	7e-17	
10328	EMC8	7e-17	
2887	GRB10	1e-16	
6932	TCF7	1e-16	
642987	TMEM232	1e-16	
23786	BCL2L13	2e-16	
1523	CUX1	2e-16	
4173	MCM4	2e-16	
919	CD247	3e-16	
5913	RAPSN	4e-16	
4790	NFKB1	5e-16	
8778	SIGLEC5	5e-16	
28960	DCPS	6e-16	
3146	HMGB1	7e-16	
7090	TLE3	8e-16	
10318	TNIP1	1e-15	
151888	BTLA	1e-15	
146206	CARMIL2	1e-15	
80318	GKAP1	1e-15	
5452	POU2F2	1e-15	
53347	UBASH3A	1e-15	
54903	MKS1	2e-15	
1029	CDKN2A	3e-15	
115701	ALPK2	3e-15	
85451	UNK	5e-15	
51291	GMIP	7e-15	
5465	PPARA	8e-15	
10171	RCL1	1e-14	
6361	CCL17	1e-14	
6095	RORA	1e-14	
23456	ABCB10	1e-14	
7879	RAB7A	1e-14	
121665	SPPL3	2e-14	
955	ENTPD6	2e-14	
5062	PAK2	3e-14	
3554	IL1R1	3e-14	
4676	NAP1L4	3e-14	
23092	ARHGAP26	4e-14	
8935	SKAP2	4e-14	
27244	SESN1	5e-14	
56952	PRTFDC1	5e-14	
101928243	DARS1-AS1	5e-14	
23108	RAP1GAP2	5e-14	
51530	ZC3HC1	6e-14	
5337	PLD1	6e-14	
29949	IL19	9e-14	
3700	ITIH4	2e-13	
3937	LCP2	2e-13	
54585	LZTFL1	2e-13	
5450	POU2AF1	2e-13	
8912	CACNA1H	2e-13	
79651	RHBDF2	3e-13	
3308	HSPA4	3e-13	
4217	MAP3K5	3e-13	
51195	RAPGEFL1	3e-13	
7158	TP53BP1	4e-13	
51174	TUBD1	4e-13	
89894	TMEM116	5e-13	
4005	LMO2	5e-13	
51504	TRMT112	8e-13	
4149	MAX	8e-13	
200424	TET3	9e-13	
80305	TRABD	1e-12	
1359	CPA3	1e-12	
1912	PHC2	1e-12	
1043	CD52	1e-12	
130827	TMEM182	1e-12	
5970	RELA	2e-12	
147923	ZNF420	2e-12	
6549	SLC9A2	2e-12	
3702	ITK	2e-12	
55107	ANO1	2e-12	
348	APOE	3e-12	
339834	IHO1	3e-12	
25936	NSL1	4e-12	
489	ATP2A3	4e-12	
79956	ERMP1	4e-12	
1232	CCR3	4e-12	
8603	FAM193A	5e-12	
56829	ZC3HAV1	5e-12	
3707	ITPKB	6e-12	
4782	NFIC	6e-12	
64123	ADGRL4	6e-12	
51131	PHF11	7e-12	
63892	THADA	7e-12	
4773	NFATC2	7e-12	
3097	HIVEP2	8e-12	
284110	GSDMA	8e-12	
10743	RAI1	9e-12	
5447	POR	9e-12	
55777	MBD5	1e-11	
26094	DCAF4	1e-11	
10783	NEK6	1e-11	
9474	ATG5	2e-11	
10477	UBE2E3	2e-11	
5915	RARB	2e-11	
29125	C11orf21	2e-11	
23609	MKRN2	2e-11	
51684	SUFU	3e-11	
30009	TBX21	3e-11	
222255	ATXN7L1	3e-11	
60678	EEFSEC	3e-11	
7555	CNBP	4e-11	
144717	PHETA1	4e-11	
9371	KIF3B	5e-11	
57149	LYRM1	5e-11	
8440	NCK2	5e-11	
55843	ARHGAP15	6e-11	
340152	ZC3H12D	6e-11	
5339	PLEC	7e-11	
2677	GGCX	7e-11	
23533	PIK3R5	9e-11	
84260	TCHP	1e-10	
5771	PTPN2	1e-10	
9156	EXO1	2e-10	
11060	WWP2	2e-10	
84329	HVCN1	3e-10	
80790	CMIP	3e-10	
10892	MALT1	3e-10	
161394	SAMD15	3e-10	
90342	FER1L5	3e-10	
282809	POC1B	4e-10	
100506736	SLFN12L	4e-10	
2078	ERG	5e-10	
4520	MTF1	5e-10	
23216	TBC1D1	5e-10	
421	ARVCF	5e-10	
5351	PLOD1	5e-10	
285755	PPIL6	5e-10	
5325	PLAGL1	6e-10	
80129	CCDC170	6e-10	
55282	LRRC36	6e-10	
942	CD86	6e-10	
55520	ELAC1	6e-10	
113263	GLCCI1	7e-10	
401474	SAMD12	8e-10	
100130988	SPMIP7	8e-10	
22895	RPH3A	8e-10	
84162	BLTP1	9e-10	
57597	BAHCC1	9e-10	
11278	KLF12	1e-09	
753	LDLRAD4	1e-09	
23020	SNRNP200	1e-09	
6558	SLC12A2	1e-09	
3849	KRT2	1e-09	
8738	CRADD	1e-09	
164684	WBP2NL	1e-09	
11030	RBPMS	2e-09	
51735	RAPGEF6	2e-09	
51517	NCKIPSD	2e-09	
26093	CCDC9	2e-09	
23195	MDN1	2e-09	
3815	KIT	2e-09	
94239	H2AZ2	2e-09	
995	CDC25C	2e-09	
11055	ZPBP	3e-09	
253558	LCLAT1	3e-09	
317649	EIF4E3	3e-09	
9020	MAP3K14	3e-09	
5536	PPP5C	3e-09	
2185	PTK2B	3e-09	
4925	NUCB2	3e-09	
152206	CCDC13	3e-09	
9402	GRAP2	4e-09	
22990	PCNX1	4e-09	
55729	ATF7IP	4e-09	
23235	SIK2	4e-09	
5195	PEX14	4e-09	
10291	SF3A1	4e-09	
23026	MYO16	4e-09	
860	RUNX2	4e-09	
80315	CPEB4	5e-09	
11201	POLI	5e-09	
80724	ACAD10	5e-09	
79664	ICE2	6e-09	
3694	ITGB6	6e-09	
7421	VDR	6e-09	
9612	NCOR2	6e-09	
79834	PEAK1	6e-09	
79903	NAA60	6e-09	
896	CCND3	6e-09	
6916	TBXAS1	7e-09	
6775	STAT4	7e-09	
2859	GPR35	7e-09	
85407	NKD1	7e-09	
112755	STX1B	7e-09	
23094	SIPA1L3	8e-09	
9046	DOK2	8e-09	
9672	SDC3	8e-09	
182	JAG1	9e-09	
11146	GLMN	9e-09	
22925	PLA2R1	1e-08	
127	ADH4	1e-08	
8477	GPR65	1e-08	
9923	ZBTB40	1e-08	
64599	GIGYF1	1e-08	
2113	ETS1	1e-08	
30845	EHD3	1e-08	
9641	IKBKE	1e-08	
55032	SLC35A5	1e-08	
6829	SUPT5H	1e-08	
10451	VAV3	1e-08	
1075	CTSC	1e-08	
7157	TP53	1e-08	
57126	CD177	1e-08	
22904	SBNO2	2e-08	
11343	MGLL	2e-08	
114327	EFHC1	2e-08	
9779	TBC1D5	2e-08	
7021	TFAP2B	2e-08	
7187	TRAF3	2e-08	
388650	DIPK1A	2e-08	
127579	DCST2	2e-08	
