Entrez	Gene Symbol	P-value	Beta
2678	GGT1	6e-276	
152485	ZNF827	1e-136	
6927	HNF1A	4e-135	
2646	GCKR	8e-70	
91828	EXOC3L4	3e-64	
51085	MLXIPL	8e-33	
26999	CYFIP2	6e-26	
8647	ABCB11	2e-20	
2186	BPTF	2e-17	
7104	TM4SF4	5e-17	
5774	PTPN3	8e-17	
6928	HNF1B	3e-15	
1021	CDK6	1e-14	
6554	SLC10A1	2e-14	
221037	JMJD1C	1e-13	
23164	MPRIP	1e-13	
6614	SIGLEC1	6e-13	
4430	MYO1B	1e-12	
6002	RGS12	3e-12	
8871	SYNJ2	1e-11	
3672	ITGA1	2e-11	
22996	TTC39A	3e-11	
26122	EPC2	4e-11	
2959	GTF2B	3e-10	
9736	USP34	3e-10	
338557	FFAR4	5e-10	
5184	PEPD	6e-10	
222659	PXT1	7e-10	
29998	BICRA	2e-09	
754	PTTG1IP	4e-09	
1244	ABCC2	5e-09	
1942	EFNA1	5e-09	
29062	WDR91	6e-09	
169792	GLIS3	6e-09	
2217	FCGRT	8e-09	
5725	PTBP1	8e-09	
78989	COLEC11	2e-08	
9679	FAM53B	4e-08	
8850	KAT2B	5e-08	
