Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	1.34e-192
345	APOC3	ENSG00000110245	4.55e-174
116519	APOA5	ENSG00000110243	1.07e-114
8882	ZPR1	ENSG00000109917	3.67e-111
84811	BUD13	ENSG00000137656	5.88e-102
51085	MLXIPL	ENSG00000009950	7.97e-96
338	APOB	ENSG00000084674	1.09e-88
9031	BAZ1B	ENSG00000009954	5.11e-78
51129	ANGPTL4	ENSG00000167772	2.07e-70
4018	LPA	ENSG00000198670	3.68e-63
84226	C2orf16	ENSG00000221843	5.83e-55
11321	GPN1	ENSG00000198522	1.12e-52
587	BCAT2	ENSG00000105552	1.6499999999999998e-52
5049	PAFAH1B2	ENSG00000168092	1.75e-49
337	APOA4	ENSG00000110244	1.81e-46
23624	CBLC	ENSG00000142273	5.0699999999999996e-46
8890	EIF2B4	ENSG00000115211	5.11e-39
26160	IFT172	ENSG00000138002	1.1900000000000002e-37
23173	METAP1	ENSG00000164024	9.46e-36
1071	CETP	ENSG00000087237	3.39e-34
6580	SLC22A1	ENSG00000175003	1.55e-31
146894	CD300LG	ENSG00000161649	2.8000000000000003e-27
113201	GOLM2	ENSG00000166734	5.03e-24
27329	ANGPTL3	ENSG00000132855	2.2400000000000002e-22
5140	PDE3B	ENSG00000152270	6.9e-22
5817	PVR	ENSG00000073008	7.41e-22
22837	COBLL1	ENSG00000082438	3.1500000000000004e-21
221037	JMJD1C	ENSG00000171988	1.98e-20
8884	SLC5A6	ENSG00000138074	4.89e-20
53345	TM6SF2	ENSG00000213996	5.52e-19
84277	DNAJC30	ENSG00000176410	1.21e-18
94137	RP1L1	ENSG00000183638	3.38e-15
25764	HYPK	ENSG00000242028	1.06e-13
161497	STRC	ENSG00000242866	1.46e-13
2696	GIPR	ENSG00000010310	2.22e-13
1463	NCAN	ENSG00000130287	1.17e-12
7158	TP53BP1	ENSG00000067369	1.24e-12
255738	PCSK9	ENSG00000169174	1.36e-12
117155	CATSPER2	ENSG00000166762	1.56e-12
80237	ELL3	ENSG00000128886	4.53e-12
2923	PDIA3	ENSG00000167004	7.55e-12
83706	FERMT3	ENSG00000149781	1.04e-11
9836	LCMT2	ENSG00000168806	2.14e-11
83650	SLC35G5	ENSG00000285084	5.71e-11
81579	PLA2G12A	ENSG00000123739	6.43e-11
5331	PLCB3	ENSG00000149782	4.22e-10
350	APOH	ENSG00000091583	4.49e-10
125931	CEACAM20	ENSG00000273777	5.62e-10
4299	AFF1	ENSG00000172493	7.64e-10
80212	CCDC92	ENSG00000275035	2.62e-09
8658	TNKS	ENSG00000285372	3.74e-09
4318	MMP9	ENSG00000100985	4.18e-09
