Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	4.75e-101
51085	MLXIPL	ENSG00000009950	1.0399999999999998e-89
9031	BAZ1B	ENSG00000009954	1.13e-75
255738	PCSK9	ENSG00000169174	1.09e-72
587	BCAT2	ENSG00000105552	1.6900000000000002e-72
11183	MAP4K5	ENSG00000012983	1.67e-64
23624	CBLC	ENSG00000142273	6.19e-60
8882	ZPR1	ENSG00000109917	3.63e-59
116519	APOA5	ENSG00000110243	1.62e-58
84811	BUD13	ENSG00000137656	2.06e-56
1071	CETP	ENSG00000087237	1.29e-46
345	APOC3	ENSG00000110245	7.56e-43
337	APOA4	ENSG00000110244	9.1e-42
5049	PAFAH1B2	ENSG00000168092	1.37e-37
338	APOB	ENSG00000084674	1.73e-37
5817	PVR	ENSG00000073008	1.12e-33
23460	ABCA6	ENSG00000154262	3.15e-31
3949	LDLR	ENSG00000130164	1.11e-28
11321	GPN1	ENSG00000198522	4.74e-28
221037	JMJD1C	ENSG00000171988	5.56e-25
8890	EIF2B4	ENSG00000115211	2.66e-22
26160	IFT172	ENSG00000138002	5.53e-22
23173	METAP1	ENSG00000164024	4.6300000000000004e-21
23461	ABCA5	ENSG00000154265	1.1e-18
350	APOH	ENSG00000091583	1.24e-16
64241	ABCG8	ENSG00000143921	5.14e-16
113201	GOLM2	ENSG00000166734	6.25e-16
343263	MYBPHL	ENSG00000221986	2.13e-15
78992	YIPF2	ENSG00000130733	4.88e-15
728780	ANKDD1B	ENSG00000189045	5.23e-15
10087	CERT1	ENSG00000113163	1.01e-14
84277	DNAJC30	ENSG00000176410	1.35e-14
64240	ABCG5	ENSG00000138075	2.54e-14
94137	RP1L1	ENSG00000183638	3.88e-14
6580	SLC22A1	ENSG00000175003	5.55e-14
125931	CEACAM20	ENSG00000273777	1.83e-13
5140	PDE3B	ENSG00000152270	4.03e-12
161497	STRC	ENSG00000242866	2.17e-11
57159	TRIM54	ENSG00000138100	2.25e-11
25764	HYPK	ENSG00000242028	2.37e-11
9919	SEC16A	ENSG00000148396	3.2e-11
169436	STKLD1	ENSG00000281245	3.99e-11
256006	ANKRD31	ENSG00000145700	5.64e-11
2696	GIPR	ENSG00000010310	1.45e-10
2923	PDIA3	ENSG00000167004	1.69e-10
80237	ELL3	ENSG00000128886	2.05e-10
117155	CATSPER2	ENSG00000166762	2.11e-10
83706	FERMT3	ENSG00000149781	2.34e-10
83650	SLC35G5	ENSG00000285084	2.42e-10
134359	POC5	ENSG00000152359	2.87e-10
23203	PMPCA	ENSG00000165688	8.66e-10
125	ADH1B	ENSG00000196616	1.81e-09
353355	ZNF233	ENSG00000159915	2.24e-09
6621	SNAPC4	ENSG00000165684	2.46e-09
5331	PLCB3	ENSG00000149782	3.12e-09
8884	SLC5A6	ENSG00000138074	3.4e-09
7771	ZNF112	ENSG00000062370	5.21e-09
9836	LCMT2	ENSG00000168806	5.21e-09
7158	TP53BP1	ENSG00000067369	5.53e-09
6494	SIPA1	ENSG00000213445	7.42e-09
7772	ZNF229	ENSG00000278318	1.04e-07
5729	PTGDR	ENSG00000168229	6.65e-07
