Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.406257
4059	BCAM	1e-200	0.379153
8882	ZPR1	2e-177	0.187571
4023	LPL	3e-143	0.189673
51085	MLXIPL	1e-100	0.141876
9415	FADS2	1e-89	0.0940644
63935	PCIF1	2e-65	0.0984754
338	APOB	2.9999999999999995e-54	0.0857596
2590	GALNT2	3e-27	0.0496746
146894	CD300LG	3e-27	0.137992
8854	ALDH1A2	1e-21	0.0439818
57678	GPAM	2e-20	0.0466659
23460	ABCA6	1e-18	0.133306
64757	MTARC1	3e-17	0.0413986
10087	CERT1	3e-16	0.0377689
22837	COBLL1	3e-16	0.0374862
80790	CMIP	7e-16	0.0393258
28	ABO	3e-14	0.0441547
29958	DMGDH	5e-13	0.0330939
7423	VEGFB	2e-12	0.0759366
10221	TRIB1	4e-12	0.0724396
64241	ABCG8	8e-12	0.0327784
6804	STX1A	2e-11	0.0691982
10726	NUDC	1e-10	0.0871389
84870	RSPO3	2e-10	0.0666031
85440	DOCK7	2e-10	0.0297754
7772	ZNF229	3e-10	0.0345861
3083	HGFAC	6e-10	0.0287248
