Entrez	Gene Symbol	Ensembl ID	P-value
11183	MAP4K5	ENSG00000012983	1.84e-132
338	APOB	ENSG00000084674	3.17e-131
116519	APOA5	ENSG00000110243	3.17e-66
84226	C2orf16	ENSG00000221843	2.33e-63
8882	ZPR1	ENSG00000109917	3.13e-63
348	APOE	ENSG00000130203	8.58e-61
11321	GPN1	ENSG00000198522	1.37e-58
84811	BUD13	ENSG00000137656	1.7400000000000002e-57
4023	LPL	ENSG00000175445	1.84e-51
345	APOC3	ENSG00000110245	1.78e-47
51085	MLXIPL	ENSG00000009950	4.22e-47
3990	LIPC	ENSG00000166035	1.25e-40
9031	BAZ1B	ENSG00000009954	1.02e-38
8890	EIF2B4	ENSG00000115211	1.4e-35
26160	IFT172	ENSG00000138002	7.61e-34
337	APOA4	ENSG00000110244	1.36e-33
5049	PAFAH1B2	ENSG00000168092	1.0400000000000001e-29
23173	METAP1	ENSG00000164024	6.55e-26
53345	TM6SF2	ENSG00000213996	6.49e-25
57159	TRIM54	ENSG00000138100	7.65e-23
1463	NCAN	ENSG00000130287	5.23e-22
8884	SLC5A6	ENSG00000138074	6.99e-21
51129	ANGPTL4	ENSG00000167772	1.07e-19
26762	HAVCR1	ENSG00000113249	9.17e-19
2524	FUT2	ENSG00000176920	7.23e-16
113201	GOLM2	ENSG00000166734	1.27e-15
255738	PCSK9	ENSG00000169174	2.74e-15
26291	FGF21	ENSG00000105550	6.65e-15
284358	MAMSTR	ENSG00000176909	1.49e-14
4018	LPA	ENSG00000198670	5.88e-14
54854	FAM83E	ENSG00000105523	2.17e-12
6580	SLC22A1	ENSG00000175003	1.16e-11
51374	ATRAID	ENSG00000138085	1.54e-11
4318	MMP9	ENSG00000100985	3.52e-11
84277	DNAJC30	ENSG00000176410	2.13e-10
22837	COBLL1	ENSG00000082438	2.4e-10
27329	ANGPTL3	ENSG00000132855	5.64e-10
388323	GLTPD2	ENSG00000182327	8.26e-10
94039	ZNF101	ENSG00000181896	1.52e-09
284359	IZUMO1	ENSG00000182264	2.7e-09
2538	G6PC1	ENSG00000131482	2.78e-09
1109	AKR1C4	ENSG00000198610	5.94e-09
3837	KPNB1	ENSG00000108424	8.47e-09
442319	ZNF727	ENSG00000214652	9.46e-07
