Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
587	BCAT2	ENSG00000105552	2.17e-159
23624	CBLC	ENSG00000142273	3.09e-140
255738	PCSK9	ENSG00000169174	4.74e-87
338	APOB	ENSG00000084674	9.74e-65
3949	LDLR	ENSG00000130164	3e-35
343263	MYBPHL	ENSG00000221986	8.580000000000001e-31
125931	CEACAM20	ENSG00000273777	6.2e-23
64241	ABCG8	ENSG00000143921	1.7e-20
728780	ANKDD1B	ENSG00000189045	2.64e-20
10087	CERT1	ENSG00000113163	1.34e-19
64240	ABCG5	ENSG00000138075	1.7e-18
53345	TM6SF2	ENSG00000213996	2.54e-17
284612	SYPL2	ENSG00000143028	5.13e-17
23460	ABCA6	ENSG00000154262	1.51e-16
134359	POC5	ENSG00000152359	2.66e-16
256006	ANKRD31	ENSG00000145700	4.63e-16
1463	NCAN	ENSG00000130287	6.07e-16
1952	CELSR2	ENSG00000143126	1.58e-15
353355	ZNF233	ENSG00000159915	3.35e-15
7771	ZNF112	ENSG00000062370	1.17e-14
7772	ZNF229	ENSG00000278318	1.46e-14
3837	KPNB1	ENSG00000108424	1.91e-13
11129	CLASRP	ENSG00000104859	3.65e-13
4023	LPL	ENSG00000175445	8.33e-11
284352	PPP1R37	ENSG00000104866	9.7e-11
10452	TOMM40	ENSG00000130204	1.7e-09
94039	ZNF101	ENSG00000181896	6.63e-09
432	ASGR1	ENSG00000141505	4.68e-07
