Entrez	Gene Symbol	Ensembl ID	P-value
23112	TNRC6B	ENSG00000100354	2.66e-06
400224	PLEKHD1	ENSG00000175985	8.25e-06
399671	HEATR4	ENSG00000187105	1.52e-05
3852	KRT5	ENSG00000186081	1.85e-05
117144	CATSPER1	ENSG00000175294	1.93e-05
7581	ZNF33A	ENSG00000189180	2.38e-05
339221	ENPP7	ENSG00000182156	2.96e-05
2831	NPBWR1	ENSG00000288611	3.03e-05
90075	ZNF30	ENSG00000168661	3.35e-05
29093	MRPL22	ENSG00000082515	3.95e-05
23315	SLC9A8	ENSG00000197818	4.29e-05
55195	CCDC198	ENSG00000100557	4.9e-05
63951	DMRTA1	ENSG00000176399	6.17e-05
441054	C4orf47	ENSG00000205129	6.24e-05
6579	SLCO1A2	ENSG00000084453	6.56e-05
57684	ZBTB26	ENSG00000171448	6.82e-05
8912	CACNA1H	ENSG00000196557	8.32e-05
11196	SEC23IP	ENSG00000107651	9.24e-05
