Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	0.0	0.2296
2646	GCKR	8e-155	0.1107
4018	LPA	2e-85	0.1669
51085	MLXIPL	4.0000000000000004e-72	0.1102
53345	TM6SF2	1e-62	0.1315
338	APOB	1e-58	0.0746
51129	ANGPTL4	8e-52	0.2363
85440	DOCK7	4e-51	0.063
146894	CD300LG	9.999999999999999e-33	0.1407
2590	GALNT2	1.0000000000000001e-23	0.0414
22837	COBLL1	6e-21	0.0397
3107	HLA-C	9e-20	0.041
26762	HAVCR1	1e-19	0.0388
221035	REEP3	1e-15	0.0314
4299	AFF1	2e-14	0.0304
286046	XKR6	1e-12	0.0442
201625	DNAH12	3e-11	0.0286
54622	ARL15	4e-11	0.0274
8567	MADD	8e-11	0.0272
5184	PEPD	1e-10	0.0273
8854	ALDH1A2	7e-10	0.0248
144347	RFLNA	8e-10	0.0277
196	AHR	1e-09	0.0251
