Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	6.4e-86
116519	APOA5	ENSG00000110243	2.81e-65
8882	ZPR1	ENSG00000109917	3.37e-65
3990	LIPC	ENSG00000166035	1.12e-48
11183	MAP4K5	ENSG00000012983	5.96e-37
51129	ANGPTL4	ENSG00000167772	4.0099999999999995e-34
23624	CBLC	ENSG00000142273	1.2300000000000001e-33
345	APOC3	ENSG00000110245	1.08e-32
27329	ANGPTL3	ENSG00000132855	1.74e-26
9388	LIPG	ENSG00000101670	2.64e-25
51085	MLXIPL	ENSG00000009950	1.3e-22
5049	PAFAH1B2	ENSG00000168092	2.0900000000000002e-22
337	APOA4	ENSG00000110244	1.1500000000000002e-21
338	APOB	ENSG00000084674	1.47e-20
23173	METAP1	ENSG00000164024	2.76e-20
9031	BAZ1B	ENSG00000009954	5.81e-19
3931	LCAT	ENSG00000213398	2.33e-18
5817	PVR	ENSG00000073008	5.9e-17
4018	LPA	ENSG00000198670	1.04e-16
84226	C2orf16	ENSG00000221843	9.67e-16
11321	GPN1	ENSG00000198522	3.39e-15
55908	ANGPTL8	ENSG00000130173	7.96e-13
26160	IFT172	ENSG00000138002	1.44e-11
113201	GOLM2	ENSG00000166734	1.84e-11
8890	EIF2B4	ENSG00000115211	2.44e-11
26291	FGF21	ENSG00000105550	4.25e-10
28983	TMPRSS11E	ENSG00000274058	4.97e-10
146894	CD300LG	ENSG00000161649	5.46e-10
161497	STRC	ENSG00000242866	1.63e-09
6580	SLC22A1	ENSG00000175003	2.04e-09
25764	HYPK	ENSG00000242028	2.66e-09
442319	ZNF727	ENSG00000214652	3.29e-09
6621	SNAPC4	ENSG00000165684	4.7e-09
81579	PLA2G12A	ENSG00000123739	6.27e-09
343263	MYBPHL	ENSG00000221986	6.85e-09
7158	TP53BP1	ENSG00000067369	7.72e-09
9836	LCMT2	ENSG00000168806	9.58e-09
432	ASGR1	ENSG00000141505	1.07e-08
