Entrez	Gene Symbol	P-value	Beta
6311	ATXN2	0.0	
969	CD69	9.999999999999999e-291	
29072	SETD2	2e-151	
3575	IL7R	3e-144	
165324	UBXN2A	9e-110	
1029	CDKN2A	2e-94	
8826	IQGAP1	8e-85	
4126	MANBA	5.999999999999999e-84	
10767	HBS1L	5.000000000000001e-81	
63892	THADA	8e-77	
55843	ARHGAP15	8e-77	
23526	ARHGAP45	3e-67	
57707	MEAK7	2e-64	
27086	FOXP1	2e-64	
79966	SCD5	3e-63	
7332	UBE2L3	5e-62	
5937	RBMS1	2e-61	
64005	MYO1G	7e-61	
23169	SLC35D1	6e-50	
1027	CDKN1B	2.0000000000000003e-49	
841	CASP8	2.0000000000000003e-49	
3298	HSF2	1e-48	
23492	CBX7	2e-47	
6708	SPTA1	5e-46	
23236	PLCB1	6e-46	
10055	SAE1	3e-45	
152100	CMC1	2e-44	
196740	VSTM4	7e-44	
409	ARRB2	1e-43	
7597	ZBTB25	2e-43	
4063	LY9	2e-43	
3559	IL2RA	2e-43	
1524	CX3CR1	2e-41	
2646	GCKR	3e-41	
128611	ZNF831	3e-41	
25816	TNFAIP8	7e-39	
7187	TRAF3	1e-38	
23495	TNFRSF13B	2e-38	
23108	RAP1GAP2	1e-37	
60468	BACH2	2e-37	
9555	MACROH2A1	3e-37	
23264	ZC3H7B	3e-37	
3662	IRF4	7e-37	
4792	NFKBIA	2e-36	
253461	ZBTB38	2e-35	
129685	TAF8	2.0000000000000003e-34	
118429	ANTXR2	3e-34	
5341	PLEK	3.9999999999999997e-32	
50650	ARHGEF3	2e-31	
8807	IL18RAP	3.0000000000000003e-31	
3190	HNRNPK	4e-31	
387893	KMT5A	5e-31	
286	ANK1	5e-31	
1997	ELF1	2.0000000000000002e-29	
493	ATP2B4	3e-28	
84159	ARID5B	3.9999999999999994e-28	
84166	NLRC5	1e-27	
111	ADCY5	5e-27	
146206	CARMIL2	9.999999999999999e-27	
4690	NCK1	9.999999999999999e-27	
256227	STEAP1B	1.9999999999999998e-26	
23550	PSD4	1.9999999999999998e-26	
7185	TRAF1	3.9999999999999996e-26	
132720	FAM241A	3e-25	
1950	EGF	6e-25	
7091	TLE4	3e-24	
51571	CYRIB	3e-24	
9780	PIEZO1	5e-24	
31	ACACA	7.000000000000001e-24	
221895	JAZF1	1.0000000000000001e-23	
285513	GPRIN3	3e-23	
2625	GATA3	4.0000000000000004e-23	
143458	LDLRAD3	1e-22	
5978	REST	1e-22	
473	RERE	1e-22	
8621	CDK13	2e-22	
10552	ARPC1A	2e-22	
121599	SPIC	3e-22	
64324	NSD1	5e-22	
6387	CXCL12	6e-22	
56829	ZC3HAV1	7e-22	
56848	SPHK2	1e-21	
3603	IL16	2e-21	
6118	RPA2	2e-21	
51564	HDAC7	3e-21	
4815	NINJ2	4e-21	
140876	RIPOR3	4e-21	
1435	CSF1	4e-21	
3953	LEPR	4e-21	
421	ARVCF	5e-21	
814	CAMK4	9e-21	
9844	ELMO1	1e-20	
23181	DIP2A	2e-20	
3716	JAK1	8e-20	
22874	PLEKHA6	1e-19	
309	ANXA6	2e-19	
54860	MS4A12	3e-19	
9379	NRXN2	3e-19	
199786	NIBAN3	4e-19	
867	CBL	5e-19	
864	RUNX3	7e-19	
596	BCL2	8e-19	
2631	NIPSNAP2	9e-19	
1789	DNMT3B	1e-18	
857	CAV1	2e-18	
55244	SLC47A1	3e-18	
79142	PHF23	3e-18	
2115	ETV1	4e-18	
2687	GGT5	8e-18	
126410	CYP4F22	1e-17	
115	ADCY9	2e-17	
169792	GLIS3	2e-17	
23704	KCNE4	5e-17	
3043	HBB	5e-17	
779	CACNA1S	6e-17	
60481	ELOVL5	6e-17	
157310	PEBP4	1e-16	
9394	HS6ST1	3e-16	
6521	SLC4A1	5e-16	
1269	CNR2	6e-16	
5775	PTPN4	8e-16	
2624	GATA2	9e-16	
4683	NBN	1e-15	
57476	GRAMD1B	2e-15	
6295	SAG	2e-15	
4784	NFIX	3e-15	
4772	NFATC1	3e-15	
9033	PKD2L1	4e-15	
51196	PLCE1	4e-15	
64135	IFIH1	4e-15	
162239	ZFP1	4e-15	
26053	AUTS2	4e-15	
9474	ATG5	5e-15	
23274	CLEC16A	5e-15	
6195	RPS6KA1	9e-15	
57082	KNL1	1e-14	
5932	RBBP8	1e-14	
80177	MYCT1	1e-14	
51130	ASB3	1e-14	
978	CDA	2e-14	
84456	L3MBTL3	2e-14	
54793	KCTD9	3e-14	
3720	JARID2	3e-14	
2869	GRK5	4e-14	
56922	MCCC1	9e-14	
168850	ZNF800	1e-13	
9475	ROCK2	1e-13	
25893	TRIM58	2e-13	
472	ATM	2e-13	
23043	TNIK	3e-13	
3842	TNPO1	3e-13	
57580	PREX1	4e-13	
64123	ADGRL4	4e-13	
373509	USP50	4e-13	
6557	SLC12A1	5e-13	
5605	MAP2K2	5e-13	
118788	PIK3AP1	6e-13	
28	ABO	7e-13	
25	ABL1	8e-13	
114793	FMNL2	1e-12	
84146	ZNF644	2e-12	
57088	PLSCR4	3e-12	
4026	LPP	3e-12	
57158	JPH2	5e-12	
445815	PALM2AKAP2	6e-12	
9885	OSBPL2	7e-12	
84870	RSPO3	7e-12	
94	ACVRL1	8e-12	
55342	STRBP	9e-12	
208	AKT2	1e-11	
23030	KDM4B	1e-11	
8904	CPNE1	1e-11	
1373	CPS1	2e-11	
2651	GCNT2	2e-11	
7903	ST8SIA4	2e-11	
51741	WWOX	2e-11	
5579	PRKCB	2e-11	
80714	PBX4	3e-11	
83729	INHBE	3e-11	
4914	NTRK1	3e-11	
3732	CD82	3e-11	
2322	FLT3	4e-11	
6614	SIGLEC1	4e-11	
56926	NCLN	4e-11	
8398	PLA2G6	5e-11	
64761	PARP12	6e-11	
4853	NOTCH2	8e-11	
2222	FDFT1	9e-11	
64421	DCLRE1C	9e-11	
23112	TNRC6B	1e-10	
23414	ZFPM2	1e-10	
54531	MIER2	1e-10	
1282	COL4A1	1e-10	
26747	NUFIP1	1e-10	
132	ADK	1e-10	
285755	PPIL6	1e-10	
80129	CCDC170	2e-10	
3663	IRF5	2e-10	
84830	ADTRP	2e-10	
7328	UBE2H	2e-10	
1445	CSK	2e-10	
11124	FAF1	2e-10	
182	JAG1	2e-10	
56034	PDGFC	2e-10	
5782	PTPN12	2e-10	
3708	ITPR1	3e-10	
10499	NCOA2	3e-10	
54897	CASZ1	3e-10	
4046	LSP1	3e-10	
6484	ST3GAL4	4e-10	
2638	GC	4e-10	
91012	CERS5	4e-10	
6231	RPS26	4e-10	
84230	LRRC8C	4e-10	
9931	HELZ	4e-10	
5880	RAC2	5e-10	
10217	CTDSPL	5e-10	
754	PTTG1IP	5e-10	
821	CANX	5e-10	
7874	USP7	6e-10	
57514	ARHGAP31	7e-10	
51024	FIS1	7e-10	
10873	ME3	8e-10	
6400	SEL1L	8e-10	
113174	SAAL1	8e-10	
