Entrez	Gene Symbol	Ensembl ID	P-value
8360	H4C4	ENSG00000277157	1.04e-33
10661	KLF1	ENSG00000105610	4.6000000000000004e-33
3024	H1-1	ENSG00000124610	1.48e-27
3010	H1-6	ENSG00000187475	1.29e-25
8361	H4C6	ENSG00000274618	9.32e-25
11118	BTN3A2	ENSG00000186470	4.12e-23
346157	ZNF391	ENSG00000124613	1.44e-20
2882	GPX7	ENSG00000116157	8.37e-19
9753	ZSCAN12	ENSG00000158691	1.22e-17
8969	H2AC11	ENSG00000196787	3.48e-17
85235	H2AC12	ENSG00000274997	1.07e-14
7718	ZNF165	ENSG00000197279	1.35e-14
222698	NKAPL	ENSG00000189134	1.11e-13
8342	H2BC14	ENSG00000273703	2.06e-13
64288	ZSCAN31	ENSG00000235109	1.06e-12
345	APOC3	ENSG00000110245	1.37e-12
84547	PGBD1	ENSG00000137338	1.58e-12
80345	ZSCAN16	ENSG00000196812	7.53e-12
8336	H2AC17	ENSG00000278677	1.79e-09
8328	GFI1B	ENSG00000165702	3.93e-07
