Entrez	Gene Symbol	Ensembl ID	P-value
10019	SH2B3	ENSG00000111252	8.11e-49
4352	MPL	ENSG00000117400	1.3000000000000001e-37
81027	TUBB1	ENSG00000101162	5.68e-26
5794	PTPRH	ENSG00000080031	6.48e-25
7066	THPO	ENSG00000090534	5.25e-22
100526664	LY75-CD302	ENSG00000248672	6.26e-22
3717	JAK2	ENSG00000096968	1.86e-20
11200	CHEK2	ENSG00000183765	6.91e-20
3674	ITGA2B	ENSG00000005961	7.43e-18
4065	LY75	ENSG00000054219	3.99e-16
2815	GP9	ENSG00000169704	5.32e-14
578	BAK1	ENSG00000030110	8.29e-11
7015	TERT	ENSG00000164362	5.84e-10
948	CD36	ENSG00000135218	8.18e-09
