Entrez	Gene Symbol	P-value	Beta
92822	ZNF276	4e-61	1.5470297
22913	RALY	3e-38	1.4116
128869	PIGU	2e-33	1.3885033
4507	MTAP	6e-29	1.2163
6687	SPG7	9e-26	1.2057
51151	SLC45A2	2e-19	2.0842018
7299	TYR	5e-19	1.1806375
81037	CLPTM1L	1e-13	1.176609
4600	MX2	2e-11	1.1308379
8398	PLA2G6	5e-10	1.1174432
7157	TP53	1e-08	1.4838997
54901	CDKAL1	1e-08	1.1109877
4948	OCA2	5e-08	1.182872
6733	SRPK2	8e-08	1.0996262
2915	GRM5	9e-08	1.1026574
196	AHR	1e-07	1.1503509
140685	ZBTB46	2e-07	1.4725
160140	C11orf65	5e-07	1.1363
4289	MKLN1	5e-07	1.1384335
