Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	2.46e-307
4023	LPL	ENSG00000175445	1.01e-205
345	APOC3	ENSG00000110245	7.540000000000001e-169
116519	APOA5	ENSG00000110243	1.86e-92
84811	BUD13	ENSG00000137656	4.33e-83
51129	ANGPTL4	ENSG00000167772	2.94e-77
338	APOB	ENSG00000084674	1.33e-61
51085	MLXIPL	ENSG00000009950	1.29e-46
9031	BAZ1B	ENSG00000009954	4.4599999999999993e-42
5049	PAFAH1B2	ENSG00000168092	2.03e-41
337	APOA4	ENSG00000110244	4.74e-41
146894	CD300LG	ENSG00000161649	7.04e-38
3931	LCAT	ENSG00000213398	3.67e-28
23173	METAP1	ENSG00000164024	3.97e-28
11321	GPN1	ENSG00000198522	1.6100000000000001e-21
19	ABCA1	ENSG00000165029	3.89e-20
5140	PDE3B	ENSG00000152270	4.16e-20
53345	TM6SF2	ENSG00000213996	3.16e-18
22837	COBLL1	ENSG00000082438	6.52e-18
6559	SLC12A3	ENSG00000070915	8.05e-18
113201	GOLM2	ENSG00000166734	5.11e-17
4018	LPA	ENSG00000198670	1.7e-16
8890	EIF2B4	ENSG00000115211	3.44e-16
10062	NR1H3	ENSG00000025434	5.44e-16
81579	PLA2G12A	ENSG00000123739	1.13e-15
26160	IFT172	ENSG00000138002	3.06e-15
3172	HNF4A	ENSG00000101076	3.13e-15
8567	MADD	ENSG00000110514	7.56e-15
53	ACP2	ENSG00000134575	1.17e-14
27329	ANGPTL3	ENSG00000132855	1.57e-13
2696	GIPR	ENSG00000010310	5.91e-13
80212	CCDC92	ENSG00000275035	1.1e-12
6560	SLC12A4	ENSG00000124067	1.36e-12
4299	AFF1	ENSG00000172493	4.3e-12
335	APOA1	ENSG00000118137	4.95e-12
1506	CTRL	ENSG00000141086	5.43e-12
79797	ZNF408	ENSG00000175213	5.98e-12
1463	NCAN	ENSG00000130287	7.73e-12
587	BCAT2	ENSG00000105552	8.78e-12
123904	NRN1L	ENSG00000188038	9.76e-12
2147	F2	ENSG00000180210	1.05e-11
3626	INHBC	ENSG00000175189	2.13e-11
10351	ABCA8	ENSG00000141338	2.52e-11
54920	DUS2	ENSG00000167264	2.73e-11
4775	NFATC3	ENSG00000072736	3.28e-11
83706	FERMT3	ENSG00000149781	8.17e-11
4038	LRP4	ENSG00000134569	1.07e-10
4318	MMP9	ENSG00000100985	1.62e-10
345275	HSD17B13	ENSG00000170509	2.1e-10
5346	PLIN1	ENSG00000166819	2.53e-10
5783	PTPN13	ENSG00000163629	2.75e-10
161497	STRC	ENSG00000242866	4.06e-10
57159	TRIM54	ENSG00000138100	5.58e-10
5913	RAPSN	ENSG00000165917	6.39e-10
25764	HYPK	ENSG00000242028	7.54e-10
6580	SLC22A1	ENSG00000175003	8.47e-10
23624	CBLC	ENSG00000142273	1.25e-09
126695	KDF1	ENSG00000175707	1.67e-09
117155	CATSPER2	ENSG00000166762	1.9e-09
5331	PLCB3	ENSG00000149782	3e-09
84456	L3MBTL3	ENSG00000198945	3.17e-09
7158	TP53BP1	ENSG00000067369	3.83e-09
948	CD36	ENSG00000135218	4.03e-09
8431	NR0B2	ENSG00000131910	4.11e-09
80237	ELL3	ENSG00000128886	4.56e-09
2923	PDIA3	ENSG00000167004	5.34e-09
84138	SLC7A6OS	ENSG00000103061	5.39e-09
8884	SLC5A6	ENSG00000138074	6.64e-09
10019	SH2B3	ENSG00000111252	7.26e-09
23276	KLHL18	ENSG00000114648	9.8e-07
