Entrez	Gene Symbol	P-value	Beta
463	ZFHX3	3e-100	1.21
5308	PITX2	5e-88	1.18
9148	NEURL1	5.000000000000001e-58	1.17
857	CAV1	5.000000000000001e-58	1.12
6910	TBX5	1e-51	1.13
9644	SH3PXD2A	1e-40	1.16
84909	AOPEP	2e-36	1.1
221656	KDM1B	3e-25	1.09
8497	PPFIA4	6e-25	1.08
23177	CEP68	7.9999999999999985e-25	1.08
23066	CAND2	5e-23	1.08
9472	AKAP6	2e-21	1.08
6310	ATXN1	6e-21	1.11
26010	SPATS2L	2e-20	1.07
427	ASAH1	2e-19	1.07
6336	SCN10A	4e-18	1.07
89797	NAV2	9e-17	1.07
114907	FBXO32	9e-17	1.14
387119	CEP85L	2e-16	1.07
5318	PKP2	3e-16	1.09
222553	SLC35F1	4e-16	1.09
845	CASQ2	5e-16	1.07
221035	REEP3	5e-16	1.06
3782	KCNN3	6e-16	1.09
23039	XPO7	4e-15	1.09
4625	MYH7	7e-15	1.08
3797	KIF3C	3e-14	1.07
6123	RPL3L	4e-14	1.07
6187	RPS2	4e-14	1.07
79658	ARHGAP10	6e-14	1.11
3781	KCNN2	1e-13	1.06
150159	SLC9B1	2e-12	1.05
3752	KCND3	2e-12	1.08
83938	LRMDA	1e-11	1.06
9586	CREB5	1e-11	1.06
51807	TUBA8	2e-11	1.06
90102	PHLDB2	3e-11	1.07
5396	PRRX1	4e-11	1.11
1026	CDKN1A	8e-11	1.06
3757	KCNH2	9e-11	1.07
4092	SMAD7	9e-11	1.05
10277	UBE4B	1e-10	1.55
1607	DGKB	1e-10	1.06
3480	IGF1R	1e-10	1.05
5747	PTK2	2e-10	1.05
115286	SLC25A26	8e-10	1.05
79591	ARMH3	1e-09	1.05
64710	NUCKS1	1e-09	1.05
3570	IL6R	1e-09	1.05
8082	SSPN	2e-09	1.05
817	CAMK2D	2e-09	1.05
59345	GNB4	3e-09	1.07
58499	ZNF462	4e-09	1.05
4137	MAPT	4e-09	1.04
9570	GOSR2	4e-09	1.07
54897	CASZ1	5e-09	1.04
10466	COG5	5e-09	1.05
1021	CDK6	5e-09	1.05
80212	CCDC92	6e-09	1.05
9960	USP3	6e-09	1.06
5062	PAK2	2e-08	1.04
55777	MBD5	2e-08	1.04
6331	SCN5A	2e-08	1.04
285761	DCBLD1	3e-08	1.05
7068	THRB	4e-08	1.04
23353	SUN1	5e-08	1.04
8110	DPF3	7e-08	1.05
84700	MYO18B	1e-07	1.04
282996	RBM20	2e-07	1.06
28965	SLC27A6	2e-07	1.05
22955	SCMH1	2e-07	1.04
9026	HIP1R	4e-07	1.06
152002	XXYLT1	6e-07	1.04
2066	ERBB4	2e-06	1.05
124626	ZPBP2	3e-06	1.03
51320	MEX3C	5e-06	1.03
2995	GYPC	7e-06	1.06
