Entrez	Gene Symbol	P-value	Beta
896	CCND3	0.0	0.1153
164656	TMPRSS6	0.0	0.1416
10767	HBS1L	0.0	0.1925
7036	TFR2	4.0000000000000004e-275	0.0777
10171	RCL1	2e-236	0.0744
84717	HDGFL2	2e-220	0.0651
7037	TFRC	1e-206	0.0648
545	ATR	8e-176	0.0567
147339	ARK2N	6e-153	0.0573
10320	IKZF1	1e-139	0.0512
2766	GMPR	3e-139	0.0564
220972	MARCHF8	4e-139	0.0891
80724	ACAD10	4e-129	0.1027
55731	FAM222B	6e-112	0.0523
7015	TERT	2e-95	0.0445
8031	NCOA4	1e-92	0.0884
84747	UNC119B	6e-86	0.0459
23039	XPO7	2e-80	0.0462
3098	HK1	3e-78	0.0707
9911	TMCC2	2e-74	0.0403
92521	SPECC1	5e-71	0.0393
6453	ITSN1	3e-68	0.0361
23228	PLCL2	4e-59	0.0786
51312	SLC25A37	7e-54	0.031
9839	ZEB2	2e-53	0.0965
7222	TRPC3	5e-51	0.0304
11322	TMC6	7.999999999999999e-50	0.0374
150223	YDJC	4e-46	0.0333
6199	RPS6KB2	6e-45	0.0286
94239	H2AZ2	7e-44	0.0296
27158	NDOR1	8e-43	0.0413
26100	WIPI2	2e-41	0.0462
28981	IFT81	1e-40	0.0846
596	BCL2	2e-40	0.0928
5981	RFC1	5.9999999999999996e-40	0.0265
91748	MIDEAS	2e-38	0.1014
160140	C11orf65	3e-38	0.026
7018	TF	4e-37	0.4316
4005	LMO2	1e-36	0.0255
4218	RAB8A	1e-36	0.0322
5207	PFKFB1	2e-36	0.304
122416	ANKRD9	4e-36	0.0269
8140	SLC7A5	2e-35	0.0286
8850	KAT2B	6e-34	0.0255
28	ABO	6e-33	0.0409
5693	PSMB5	1e-31	0.0298
1870	E2F2	2e-31	0.028
6240	RRM1	6.0000000000000005e-31	0.0233
374618	TEX9	7.0000000000000015e-31	0.0237
11030	RBPMS	1.0000000000000001e-29	0.0275
80339	PNPLA3	8.000000000000001e-29	0.0251
10890	RAB10	1.9999999999999997e-28	0.0293
150280	HORMAD2	1.9999999999999997e-28	0.036
1373	CPS1	1e-27	0.0249
92140	MTDH	2e-27	0.0331
29982	NRBF2	2e-27	0.0718
23317	DNAJC13	4e-27	0.0546
4208	MEF2C	6e-27	0.0231
1001	CDH3	9.999999999999999e-27	0.0251
7375	USP4	1.9999999999999998e-26	0.0303
63976	PRDM16	4.9999999999999996e-26	0.0275
7704	ZBTB16	5e-25	0.0225
145282	MIPOL1	6e-25	0.0218
23460	ABCA6	3e-24	0.0802
60673	ATG101	6e-23	0.0229
64093	SMOC1	1e-22	0.0324
64393	ZMAT3	4e-22	0.0234
27086	FOXP1	2e-21	0.0253
