Entrez	Gene Symbol	P-value	Beta
177	AGER	2e-227	32.205
57211	ADGRG6	2e-205	30.58
79875	THSD4	5.9999999999999995e-174	28.116
255743	NPNT	9e-141	25.258
10144	FAM13A	9e-114	22.668
8872	CDC123	2e-83	19.354
8728	ADAM19	4.0000000000000004e-72	17.958
4237	MFAP2	1e-70	17.774
10428	CFDP1	2e-64	16.955
8425	LTBP4	4e-51	15.042
4324	MMP15	7e-48	14.537
7148	TNXB	4e-47	14.418
3672	ITGA1	7e-47	14.377
3790	KCNS3	1e-43	13.864
5727	PTCH1	2e-41	13.491
83890	SPATA9	4e-40	13.264
81492	RSPH6A	2e-38	12.963
6239	RREB1	2e-38	12.961
255426	RASGEF1C	7e-37	12.682
5691	PSMB3	7e-36	12.508
56479	KCNQ5	4e-35	12.375
23245	ASTN2	8e-35	12.31
169792	GLIS3	4.0000000000000006e-34	12.177
57616	TSHZ3	6e-34	12.146
196951	FAM227B	8e-33	11.936
79961	DENND2D	3.9999999999999997e-32	11.792
652	BMP4	4.999999999999999e-32	11.776
7586	ZKSCAN1	2e-31	11.671
55532	SLC30A10	3.0000000000000003e-31	11.631
146279	TEKT5	6.0000000000000005e-31	11.568
54828	BCAS3	1.9999999999999997e-28	11.059
51232	CRIM1	5e-28	10.975
154	ADRB2	1e-27	10.913
91179	SCARF2	2e-27	10.874
3705	ITPK1	3e-27	10.829
3106	HLA-B	5e-27	10.76
83872	HMCN1	6e-27	10.743
1832	DSP	8e-27	10.718
92737	DNER	3.9999999999999996e-26	10.573
10099	TSPAN3	7.999999999999999e-26	10.502
9686	VGLL4	3e-25	10.399
1953	MEGF6	7.000000000000001e-24	10.079
55785	FGD6	1.0000000000000001e-23	10.011
83988	NCALD	2.0000000000000002e-23	9.959
84168	ANTXR1	5e-23	9.874
7049	TGFBR3	5e-23	9.877
776	CACNA1D	2e-22	9.746
57553	MICAL3	3e-22	9.695
80144	FRAS1	2e-21	9.522
6441	SFTPD	7e-21	9.381
860	RUNX2	4e-20	9.185
1295	COL8A1	6e-20	9.136
9960	USP3	2e-19	9.042
9902	MRC2	4e-19	8.945
286097	MICU3	5e-19	8.911
818	CAMK2G	6e-19	8.901
140688	NOL4L	2e-18	8.762
55691	FRMD4A	2e-18	8.756
91	ACVR1B	2e-18	8.738
3685	ITGAV	2e-18	8.735
685	BTC	3e-18	8.727
10664	CTCF	3e-18	8.728
54810	GIPC2	4e-18	8.677
79068	FTO	8e-18	8.596
3646	EIF3E	2e-17	8.517
253782	CERS6	2e-17	8.489
60312	AFAP1	2e-17	8.483
2261	FGFR3	8e-17	8.332
4010	LMX1B	9e-17	8.315
7476	WNT7A	1e-16	8.292
9792	SERTAD2	2e-16	8.222
9509	ADAMTS2	3e-16	8.171
2065	ERBB3	3e-16	8.195
64778	FNDC3B	3e-16	8.185
9318	COPS2	3e-16	8.18
9644	SH3PXD2A	3e-16	8.18
57567	ZNF319	3e-16	8.177
4330	MN1	3e-16	8.187
85004	RERG	8e-16	8.061
90427	BMF	1e-15	8.018
23293	SMG6	1e-15	7.984
81578	COL21A1	2e-15	7.916
7042	TGFB2	3e-15	7.873
3839	KPNA3	3e-15	7.883
6900	CNTN2	3e-15	7.908
64927	TTC23	8e-15	7.762
8516	ITGA8	1e-14	7.712
140628	GATA5	2e-14	7.648
9736	USP34	3e-14	7.612
10903	MTMR11	3e-14	7.581
57188	ADAMTSL3	3e-14	7.581
84557	MAP1LC3A	3e-14	7.602
864	RUNX3	4e-14	7.57
9148	NEURL1	6e-14	7.511
26059	ERC2	8e-14	7.479
115019	SLC26A9	1e-13	7.427
6764	DENND2B	1e-13	7.402
6506	SLC1A2	2e-13	7.32
84898	PLXDC2	2e-13	7.382
23348	DOCK9	2e-13	7.378
3696	ITGB8	2e-13	7.345
152579	SCFD2	2e-13	7.331
2267	FGL1	3e-13	7.312
221037	JMJD1C	3e-13	7.286
56913	C1GALT1	5e-13	7.229
6899	TBX1	5e-13	7.236
8224	SYN3	6e-13	7.202
283455	KSR2	7e-13	7.171
64324	NSD1	7e-13	7.18
121536	AEBP2	8e-13	7.162
91653	BOC	1e-12	7.131
4233	MET	1e-12	7.121
3069	HDLBP	1e-12	7.128
9846	GAB2	1e-12	7.136
4088	SMAD3	1e-12	7.102
26010	SPATS2L	2e-12	7.072
800	CALD1	2e-12	7.062
81619	TSPAN14	2e-12	7.027
49855	SCAPER	3e-12	7.002
55917	CTTNBP2NL	4e-12	6.939
2697	GJA1	4e-12	6.951
79018	GID4	6e-12	6.886
84959	UBASH3B	6e-12	6.883
