Entrez	Gene Symbol	P-value	Beta
4023	LPL	5e-79	0.0829
63935	PCIF1	2e-78	0.0969
9388	LIPG	2e-67	0.3427
8854	ALDH1A2	6e-65	0.0685
348	APOE	9e-54	0.087
2590	GALNT2	1e-35	0.0684
85440	DOCK7	6e-34	0.052
146894	CD300LG	2.0000000000000002e-23	0.1207
51129	ANGPTL4	5e-19	0.1349
405	ARNT	7e-18	0.0429
338	APOB	2e-16	0.0377
64757	MTARC1	3e-16	0.0355
9415	FADS2	7e-16	0.0331
2646	GCKR	1e-14	0.0316
57678	GPAM	6e-14	0.0337
23499	MACF1	3e-13	0.0322
64771	ILRUN	1e-12	0.042
27232	GNMT	2e-11	0.0265
7332	UBE2L3	5e-11	0.0313
57610	RANBP10	1e-10	0.0373
949	SCARB1	5e-10	0.0278
